 
 ________________________________________________________________________ 
                                                                          
                              D U R A C O N                               
                                                                          
         Durability of Concrete Structures in Marine Environment          
                                                                          
                        Release v1.0 - March 2004                         
          Department of Civil Engineering - University of Minho           
 ________________________________________________________________________ 
 
File name: simulation
Project name: zsredfgv - sdfgsdzg (17-01-2005)
 
 
 ##### Input Data ##### 
 ________________________________________________________________________ 
 
  Number of simulations: n = 10000 
  Initial seed: i = 1105962776 
  Concrete cover: xc = N(50.000,7.000)
  Diffusion Coefficient: Dcoef = N(3.000,0.500)
  Critical Chloride Concenrtration: Ccr = N(0.150,0.030)
  Surface Chloride Concenrtration: Cs = N(1.200,0.200)
  Age exponent: n = N(0.400,0.010)
  Time: t = D(0.000,50.000)
  Time of testing: to = D(28.000) 
 
 ##### Output Data ##### 
 ________________________________________________________________________ 
 
  Time     Prob.       Std.            Beta            Prob. Failure
  (years)  Failure     Error           Index           (Beta Index) 
 
    106   0            1.37967773e+001    4.62323497e+001    3.24355724e+001 
    107   0            3.36914141e+001    6.98928872e+001    3.62014731e+001 
    108   0            2.05567212e+001    4.83948214e+001    2.78381002e+001 
    109   0            1.12575133e+001    5.05738765e+001    3.93163633e+001 
    110   0            2.50071502e+001    6.98003750e+001    4.47932249e+001 
    111   0            3.45729735e+001    6.22516353e+001    2.76786618e+001 
    112   0            2.01586442e+001    5.21814160e+001    3.20227718e+001 
    113   0            7.62448318e+000    4.63601670e+001    3.87356838e+001 
    114   0            1.40027057e+000    3.43633270e+001    3.29630564e+001 
    115   0            1.55107855e+001    5.53242403e+001    3.98134548e+001 
    116   0            1.22166330e+001    4.69278354e+001    3.47112024e+001 
    117   0            1.50133699e+001    4.91728237e+001    3.41594538e+001 
    118   0            1.68737748e+001    5.91878688e+001    4.23140939e+001 
    119   0            9.85490841e+000    4.61916179e+001    3.63367095e+001 
    120   0            2.28566220e+001    5.45471206e+001    3.16904986e+001 
    121   0            9.77308154e+000    4.71602482e+001    3.73871666e+001 
    122   0            8.28854504e+000    4.55917430e+001    3.73031980e+001 
    123   0            8.12511334e+000    5.06538551e+001    4.25287417e+001 
    124   0            4.73685217e+000    4.32796417e+001    3.85427896e+001 
