 
 ________________________________________________________________________ 
                                                                          
                              D U R A C O N                               
                                                                          
         Durability of Concrete Structures in Marine Environment          
                                                                          
                        Release v1.0 - March 2004                         
          Department of Civil Engineering - University of Minho           
 ________________________________________________________________________ 
 
File name: example5
Project name: Example Project - 3 ( 20040305 )
 
 
 ##### Input Data ##### 
 ________________________________________________________________________ 
 
  Number of simulations: n = 10000 
  Initial seed: i = 123456789 
  Concrete cover: xc = N(55.000,5.000)
  Diffusion Coefficient: Dcoef = LN(1.850,0.230)
  Critical Chloride Concenrtration: Ccr = N(0.080,0.015)
  Surface Chloride Concenrtration: Cs = N(0.856,0.117)
  Age exponent: n = N(0.370,0.050)
  Time: t = D(0.000,50.000)
  Time of testing: to = D(28.000) 
 
 ##### Output Data ##### 
 ________________________________________________________________________ 
 
  Time     Prob.       Std.            Beta            Prob. Failure
  (years)  Failure     Error           Index           (Beta Index) 
 
    862   1           -3.41736740e+001    4.81584151e+001    8.23320890e+001 
    863   1           -3.06125542e+001    5.99980138e+001    9.06105680e+001 
    864   0            1.78852949e+000    5.73487683e+001    5.55602388e+001 
    865   1           -8.17906746e+000    5.88507499e+001    6.70298174e+001 
    866   1           -9.54482952e+000    5.96658992e+001    6.92107287e+001 
    867   0            2.02643074e+001    6.24746687e+001    4.22103613e+001 
    868   0            7.00296888e-001    5.48680610e+001    5.41677641e+001 
    869   1           -3.44904859e-001    5.93279480e+001    5.96728528e+001 
    870   1           -2.21802834e+000    6.12084880e+001    6.34265164e+001 
    871   1           -1.73723175e+001    6.01058173e+001    7.74781348e+001 
    872   0            1.09725624e+001    5.60866070e+001    4.51140446e+001 
    873   1           -1.14318332e+001    5.40690899e+001    6.55009232e+001 
    874   1           -9.16676424e+000    5.41617147e+001    6.33284790e+001 
    875   1           -1.28438530e+001    5.79324234e+001    7.07762764e+001 
    876   1           -5.72493265e+000    6.03682186e+001    6.60931513e+001 
    877   1           -8.07693587e+000    5.12426155e+001    5.93195514e+001 
    878   0            1.03552552e+001    6.01752138e+001    4.98199585e+001 
    879   1           -1.89668107e+001    5.81784257e+001    7.71452364e+001 
    880   0            1.45413102e+001    6.20770987e+001    4.75357885e+001 
    881   1           -1.86239893e+001    5.38414340e+001    7.24654234e+001 
    882   1           -1.56797869e+001    6.41030564e+001    7.97828432e+001 
    883   1           -2.66150790e+001    6.01702813e+001    8.67853602e+001 
    884   1           -8.02989998e+000    5.85943533e+001    6.66242533e+001 
    885   0            1.45211557e-001    5.38589717e+001    5.37137601e+001 
    886   1           -9.79422642e+000    5.22544527e+001    6.20486791e+001 
    887   1           -7.89868215e+000    5.15841890e+001    5.94828712e+001 
    888   1           -1.96103356e+001    6.70219760e+001    8.66323116e+001 
    889   1           -1.82523703e+001    5.76907764e+001    7.59431468e+001 
    890   1           -1.07141538e+001    5.98038055e+001    7.05179593e+001 
    891   1           -1.38329784e+001    5.82392001e+001    7.20721785e+001 
    892   1           -1.06139911e+001    5.24403259e+001    6.30543170e+001 
    893   0            8.97104594e+000    5.83575558e+001    4.93865098e+001 
    894   1           -1.60750924e+001    6.07853543e+001    7.68604467e+001 
    895   1           -1.52238947e+001    5.57523764e+001    7.09762711e+001 
    896   1           -9.13499853e+000    4.63891807e+001    5.55241792e+001 
    897   1           -2.04196139e+001    5.55476429e+001    7.59672568e+001 
    898   0            1.50888678e+001    5.62874029e+001    4.11985350e+001 
    899   1           -4.67574901e-001    6.14149734e+001    6.18825483e+001 
    900   0            5.52577914e+000    5.16280777e+001    4.61022985e+001 
    901   1           -1.03196181e+000    6.16560594e+001    6.26880213e+001 
    902   1           -3.37708683e+000    4.73981045e+001    5.07751913e+001 
    903   1           -2.15494820e+001    5.28827851e+001    7.44322671e+001 
    904   0            1.12144828e+001    6.00799951e+001    4.88655123e+001 
    905   1           -3.62466400e+001    5.10585492e+001    8.73051892e+001 
    906   0            6.64518264e+000    4.95067032e+001    4.28615206e+001 
    907   0            1.01079226e+000    6.21683594e+001    6.11575671e+001 
    908   1           -9.44500420e+000    6.08292956e+001    7.02742998e+001 
    909   1           -1.93853477e+001    5.42611042e+001    7.36464519e+001 
    910   1           -1.44276034e+000    5.52562887e+001    5.66990490e+001 
    911   0            1.73333772e+001    5.99872159e+001    4.26538387e+001 
    912   1           -1.58246288e+001    4.88508984e+001    6.46755272e+001 
    913   1           -6.75328612e+000    5.11730248e+001    5.79263109e+001 
    914   1           -3.03555814e+001    5.61050423e+001    8.64606237e+001 
    915   1           -2.11893002e+001    5.65668510e+001    7.77561512e+001 
    916   0            6.58599333e+000    5.98733157e+001    5.32873224e+001 
    917   0            5.20368241e+000    5.82200288e+001    5.30163464e+001 
    918   1           -4.04438920e+000    5.63479399e+001    6.03923291e+001 
    919   1           -9.20126985e+000    4.85649831e+001    5.77662529e+001 
    920   1           -7.87402778e+000    6.39568744e+001    7.18309021e+001 
    921   1           -2.64096745e+001    4.95929721e+001    7.60026467e+001 
    922   1           -3.37943522e+001    5.48869060e+001    8.86812583e+001 
    923   1           -9.45070966e+000    5.80125380e+001    6.74632477e+001 
    924   1           -3.03043872e+001    5.23782313e+001    8.26826185e+001 
    925   1           -1.13475707e+001    5.16500556e+001    6.29976263e+001 
    926   1           -1.59422660e+001    5.35862033e+001    6.95284694e+001 
    927   1           -2.95980625e+001    4.71429085e+001    7.67409709e+001 
    928   1           -7.50992742e+000    5.36389710e+001    6.11488985e+001 
    929   1           -1.91338240e+001    5.90989452e+001    7.82327692e+001 
    930   1           -5.61319981e+000    5.53805946e+001    6.09937944e+001 
    931   1           -1.06553540e+001    6.18695824e+001    7.25249364e+001 
    932   1           -1.42928698e+001    5.99991404e+001    7.42920102e+001 
    933   1           -1.68174804e+001    5.31134048e+001    6.99308851e+001 
    934   1           -2.40282647e+001    6.02936506e+001    8.43219153e+001 
    935   1           -4.04012781e+000    5.29132134e+001    5.69533412e+001 
    936   1           -8.75172212e+000    6.02586068e+001    6.90103289e+001 
    937   1           -2.74472213e+001    4.68049411e+001    7.42521623e+001 
    938   1           -1.28015704e+001    5.32031956e+001    6.60047660e+001 
    939   1           -4.99277457e+000    5.78499855e+001    6.28427601e+001 
    940   1           -2.87547628e+000    6.28408542e+001    6.57163305e+001 
    941   1           -1.44463227e+001    5.45837176e+001    6.90300403e+001 
    942   1           -2.95602698e+001    4.83958946e+001    7.79561644e+001 
    943   1           -1.14692379e+001    6.04676763e+001    7.19369142e+001 
    944   1           -7.10790334e+000    5.65207061e+001    6.36286094e+001 
    945   1           -1.80445881e+001    4.94656773e+001    6.75102654e+001 
    946   1           -5.89879243e+001    5.50794055e+001    1.14067330e+002 
    947   1           -9.44241994e+000    6.09218909e+001    7.03643109e+001 
    948   1           -9.59863465e+000    5.94023412e+001    6.90009759e+001 
    949   1           -3.58465254e+001    5.47013729e+001    9.05478983e+001 
    950   1           -1.85939049e+001    5.32583260e+001    7.18522308e+001 
    951   1           -1.76502509e+001    5.25467727e+001    7.01970236e+001 
    952   1           -2.77944255e+001    5.01883470e+001    7.79827725e+001 
    953   1           -8.79482643e+000    5.75251951e+001    6.63200215e+001 
    954   1           -2.03825468e+001    4.38412222e+001    6.42237690e+001 
    955   1           -3.15417958e+001    5.90713165e+001    9.06131123e+001 
    956   1           -1.28921004e+001    5.26225376e+001    6.55146381e+001 
    957   1           -1.84540697e+001    4.51079535e+001    6.35620233e+001 
    958   0            1.81054386e+000    5.98941513e+001    5.80836075e+001 
    959   1           -1.64748484e+001    4.31383510e+001    5.96131994e+001 
    960   1           -2.43090738e+001    5.42886690e+001    7.85977428e+001 
    961   0            1.62295602e+001    6.38816653e+001    4.76521051e+001 
    962   1           -3.16925302e+001    5.09454158e+001    8.26379460e+001 
    963   1           -5.88496690e+001    5.49227914e+001    1.13772460e+002 
    964   1           -2.09649876e+001    5.64565150e+001    7.74215026e+001 
    965   1           -2.48738638e+001    5.36888393e+001    7.85627031e+001 
    966   1           -5.97875197e+000    6.04896169e+001    6.64683689e+001 
    967   0            1.00236739e+000    5.55698932e+001    5.45675258e+001 
    968   1           -1.39675210e+001    5.73909491e+001    7.13584701e+001 
    969   1           -3.39063511e+000    5.27262864e+001    5.61169215e+001 
    970   1           -1.30511279e+001    4.91098938e+001    6.21610217e+001 
    971   1           -8.52810698e+000    5.08051630e+001    5.93332700e+001 
    972   1           -3.48163605e+000    5.56299510e+001    5.91115870e+001 
    973   1           -1.30163122e+001    4.91527729e+001    6.21690851e+001 
    974   1           -1.67589653e+001    5.02507424e+001    6.70097076e+001 
    975   1           -7.71237394e+000    6.25054502e+001    7.02178241e+001 
    976   1           -6.34106224e+000    6.04924835e+001    6.68335457e+001 
    977   0            7.41612207e+000    5.74224085e+001    5.00062864e+001 
    978   1           -1.01836944e+001    6.14883590e+001    7.16720534e+001 
    979   1           -1.03327362e+001    5.65214932e+001    6.68542294e+001 
    980   0            1.50615006e+001    5.50899087e+001    4.00284081e+001 
    981   1           -3.51749142e+001    5.38768115e+001    8.90517257e+001 
    982   1           -2.39307844e+001    5.37071679e+001    7.76379522e+001 
    983   1           -3.24516835e+001    5.86233601e+001    9.10750436e+001 
    984   1           -2.51261920e+001    4.62926427e+001    7.14188347e+001 
    985   1           -2.15129958e+001    5.43289676e+001    7.58419634e+001 
    986   0            7.07860170e+000    6.29692204e+001    5.58906187e+001 
    987   1           -9.07621290e-001    4.80635377e+001    4.89711590e+001 
    988   0            5.05471082e+000    5.53161534e+001    5.02614426e+001 
    989   1           -5.04482296e+000    6.28454916e+001    6.78903145e+001 
    990   1           -2.33654569e+001    6.19937781e+001    8.53592350e+001 
    991   1           -1.93176761e+001    5.96684600e+001    7.89861362e+001 
    992   1           -8.90486291e-002    5.83315484e+001    5.84205970e+001 
    993   1           -9.18799760e+000    5.14030117e+001    6.05910093e+001 
    994   0            1.71055915e+001    5.81563506e+001    4.10507590e+001 
    995   1           -6.93484980e+000    4.61301316e+001    5.30649814e+001 
    996   0            4.18791574e+000    5.06224164e+001    4.64345007e+001 
    997   1           -2.55568439e+001    5.14831144e+001    7.70399583e+001 
    998   1           -1.53632025e+001    5.98071190e+001    7.51703215e+001 
    999   1           -2.12724779e+000    6.18626489e+001    6.39898967e+001 
   1000   1           -2.70200547e+001    4.46055539e+001    7.16256085e+001 
   1001   1           -2.68790670e+000    5.46815047e+001    5.73694114e+001 
   1002   1           -1.10817397e+001    5.45340675e+001    6.56158072e+001 
   1003   1           -2.34480456e+001    4.87023252e+001    7.21503708e+001 
   1004   0            5.98578856e-001    4.94398027e+001    4.88412239e+001 
   1005   1           -3.44495274e+001    5.27734769e+001    8.72230043e+001 
   1006   1           -4.70773700e+000    5.26231819e+001    5.73309189e+001 
   1007   0            3.94226063e+000    5.33349799e+001    4.93927193e+001 
   1008   1           -1.84577380e+001    4.99538127e+001    6.84115507e+001 
   1009   1           -8.42284821e+000    5.27377489e+001    6.11605971e+001 
   1010   1           -5.59479205e+000    4.91588169e+001    5.47536090e+001 
   1011   0            8.72844030e+000    6.12333260e+001    5.25048857e+001 
   1012   1           -9.25525128e+000    5.90800998e+001    6.83353511e+001 
   1013   1           -1.43847804e+001    5.42168986e+001    6.86016790e+001 
   1014   1           -7.53577532e+000    6.60513850e+001    7.35871604e+001 
   1015   1           -1.83084695e+001    5.20231425e+001    7.03316120e+001 
   1016   1           -1.63114733e+001    6.32915609e+001    7.96030342e+001 
   1017   1           -9.20275964e+000    5.18869650e+001    6.10897246e+001 
   1018   0            3.32494384e+000    4.80294787e+001    4.47045349e+001 
   1019   1           -1.83038435e+000    5.79580483e+001    5.97884327e+001 
   1020   1           -3.29423726e+001    5.88880955e+001    9.18304681e+001 
   1021   0            3.23915709e+000    5.93354844e+001    5.60963273e+001 
   1022   0            1.54560777e+000    5.91342336e+001    5.75886258e+001 
   1023   1           -4.97376532e+001    5.22104242e+001    1.01948077e+002 
   1024   1           -1.97470604e+001    5.26966229e+001    7.24436833e+001 
   1025   1           -5.91261559e+001    4.76148029e+001    1.06740959e+002 
   1026   0            1.14911023e+001    5.69145657e+001    4.54234633e+001 
   1027   1           -1.48144221e+001    5.36250313e+001    6.84394534e+001 
   1028   1           -1.75394068e+001    6.06245266e+001    7.81639334e+001 
   1029   0            1.66496371e+001    6.64045377e+001    4.97549006e+001 
   1030   0            1.62844152e+000    5.81040871e+001    5.64756455e+001 
   1031   1           -9.49563338e+000    5.20064803e+001    6.15021137e+001 
   1032   0            3.14979227e+000    5.62451123e+001    5.30953201e+001 
   1033   1           -1.13492522e+001    5.14251131e+001    6.27743653e+001 
   1034   1           -4.35182059e-001    6.12925365e+001    6.17277186e+001 
   1035   1           -1.35832162e+001    5.80392282e+001    7.16224444e+001 
   1036   1           -1.04628945e+001    5.24980100e+001    6.29609045e+001 
   1037   1           -1.28875918e+000    6.06306520e+001    6.19194112e+001 
   1038   1           -1.73229630e+001    5.38970768e+001    7.12200397e+001 
   1039   1           -1.41362680e+000    6.29043187e+001    6.43179455e+001 
   1040   1           -5.65663902e+000    4.76936097e+001    5.33502487e+001 
   1041   1           -2.71614406e+000    5.18821455e+001    5.45982896e+001 
   1042   1           -2.00107892e+001    4.91926316e+001    6.92034208e+001 
   1043   1           -6.47578636e+000    5.20091165e+001    5.84849028e+001 
   1044   1           -3.71314005e+001    5.36182774e+001    9.07496779e+001 
   1045   1           -1.90119386e+000    5.74597461e+001    5.93609400e+001 
   1046   1           -8.84980254e+000    4.14322540e+001    5.02820565e+001 
   1047   1           -3.27490978e+001    5.41672727e+001    8.69163705e+001 
   1048   1           -8.44701068e+000    5.42283095e+001    6.26753202e+001 
   1049   0            9.54727571e+000    5.89506288e+001    4.94033531e+001 
   1050   1           -1.34949093e+001    4.52312697e+001    5.87261789e+001 
   1051   0            9.49372419e+000    5.12047773e+001    4.17110532e+001 
   1052   1           -1.97855696e+000    4.93349802e+001    5.13135371e+001 
   1053   1           -1.79700873e+001    5.55183764e+001    7.34884637e+001 
   1054   1           -2.70785419e+001    6.57733006e+001    9.28518425e+001 
   1055   0            1.24206688e+001    6.15599854e+001    4.91393167e+001 
   1056   0            1.72332785e+000    6.10517255e+001    5.93283976e+001 
   1057   0            4.00692014e+000    5.03660840e+001    4.63591639e+001 
   1058   1           -1.03892826e+001    5.40426109e+001    6.44318935e+001 
   1059   1           -1.38523052e+001    4.88745194e+001    6.27268247e+001 
   1060   1           -2.49756510e+001    5.68896340e+001    8.18652849e+001 
   1061   1           -9.65884481e+000    5.61770223e+001    6.58358671e+001 
   1062   1           -3.00757473e+001    4.58233414e+001    7.58990887e+001 
   1063   0            3.00326421e+000    6.16126498e+001    5.86093856e+001 
   1064   1           -5.00219624e+000    5.93739088e+001    6.43761051e+001 
   1065   0            1.14817192e+001    5.93306517e+001    4.78489324e+001 
   1066   1           -8.40053998e+000    5.59234698e+001    6.43240097e+001 
   1067   1           -7.78682537e+000    5.59580645e+001    6.37448898e+001 
   1068   1           -6.07126504e-001    5.89186743e+001    5.95258008e+001 
   1069   1           -2.70973864e+001    5.86927265e+001    8.57901129e+001 
   1070   1           -1.60930724e+001    6.08682515e+001    7.69613239e+001 
   1071   0            3.98366288e-001    6.03847499e+001    5.99863836e+001 
   1072   1           -3.20221807e+001    5.38803905e+001    8.59025713e+001 
   1073   1           -9.26697961e+000    4.78363142e+001    5.71032938e+001 
   1074   1           -2.86430869e+001    4.78126303e+001    7.64557171e+001 
   1075   0            1.89838968e+001    5.72462955e+001    3.82623987e+001 
   1076   1           -8.85584112e+000    4.90826717e+001    5.79385128e+001 
   1077   1           -3.42700643e+000    5.88001524e+001    6.22271589e+001 
   1078   0            4.45751123e+000    5.67883782e+001    5.23308670e+001 
   1079   1           -2.45820215e+001    5.00523341e+001    7.46343556e+001 
   1080   1           -8.82623036e+000    4.48483258e+001    5.36745562e+001 
   1081   1           -1.07038832e+001    5.63499598e+001    6.70538429e+001 
   1082   1           -6.60348172e+000    5.56007612e+001    6.22042429e+001 
   1083   1           -1.02974608e+001    5.66685924e+001    6.69660532e+001 
   1084   0            3.91426171e+000    4.93330426e+001    4.54187809e+001 
   1085   1           -7.52872352e-001    5.19294780e+001    5.26823503e+001 
   1086   1           -3.10214214e+001    4.31987050e+001    7.42201263e+001 
   1087   1           -9.21917213e+000    5.24037464e+001    6.16229186e+001 
   1088   0            1.60364426e+000    5.76275245e+001    5.60238802e+001 
   1089   1           -2.79617373e+001    5.29095008e+001    8.08712380e+001 
   1090   0            7.97110604e+000    5.51535444e+001    4.71824384e+001 
   1091   0            6.59129740e+000    4.94822198e+001    4.28909224e+001 
   1092   1           -4.78489157e+000    5.05661480e+001    5.53510396e+001 
   1093   0            1.02398111e+001    6.08875493e+001    5.06477382e+001 
   1094   1           -3.88276091e+001    4.98163946e+001    8.86440037e+001 
   1095   1           -2.50704417e+001    4.71382899e+001    7.22087315e+001 
   1096   1           -3.13844186e+001    4.72474800e+001    7.86318986e+001 
   1097   1           -1.08166884e+001    6.01512200e+001    7.09679085e+001 
   1098   1           -7.36570273e+000    5.61199145e+001    6.34856172e+001 
   1099   1           -1.98869798e+001    5.60794594e+001    7.59664392e+001 
   1100   0            1.92200536e+000    5.58228839e+001    5.39008785e+001 
   1101   1           -3.42073235e+001    4.83615322e+001    8.25688556e+001 
   1102   1           -1.49882478e+001    5.55347059e+001    7.05229537e+001 
   1103   1           -1.92053669e+001    5.29871598e+001    7.21925266e+001 
   1104   1           -2.65048454e+001    5.59378579e+001    8.24427033e+001 
   1105   1           -4.70853948e-001    5.77926819e+001    5.82635358e+001 
   1106   1           -2.60316109e+001    5.03008468e+001    7.63324576e+001 
   1107   0            1.24905524e+001    5.94639453e+001    4.69733929e+001 
   1108   1           -5.60616984e+000    4.99594783e+001    5.55656481e+001 
   1109   1           -1.62326011e+001    5.18810810e+001    6.81136821e+001 
   1110   1           -2.23642407e+001    5.46953122e+001    7.70595529e+001 
   1111   1           -1.85864507e+001    4.50712006e+001    6.36576513e+001 
   1112   0            6.86994491e-001    6.50260688e+001    6.43390743e+001 
   1113   1           -3.79165280e+001    5.90875451e+001    9.70040731e+001 
   1114   1           -1.45623227e+001    4.89690164e+001    6.35313391e+001 
   1115   0            2.49132536e+000    5.75667121e+001    5.50753868e+001 
   1116   1           -3.47314125e+000    6.09752030e+001    6.44483443e+001 
   1117   1           -3.18816423e+001    4.90712593e+001    8.09529016e+001 
   1118   1           -1.04769041e+001    5.65874072e+001    6.70643114e+001 
   1119   1           -1.16689497e+001    4.79536217e+001    5.96225714e+001 
   1120   0            1.67459057e+000    6.63393953e+001    6.46648048e+001 
   1121   0            8.05507646e+000    5.91406552e+001    5.10855788e+001 
   1122   1           -2.25325280e+001    5.46828384e+001    7.72153663e+001 
   1123   1           -3.49156155e+001    4.55269015e+001    8.04425170e+001 
   1124   1           -1.33574666e+001    4.72139705e+001    6.05714372e+001 
   1125   0            2.53223622e+000    5.38685092e+001    5.13362730e+001 
   1126   1           -5.64887224e+000    6.48151384e+001    7.04640107e+001 
   1127   0            3.32152939e+000    5.95739334e+001    5.62524040e+001 
   1128   1           -4.15740091e+000    5.57804082e+001    5.99378091e+001 
   1129   1           -1.35039472e+001    6.34803779e+001    7.69843251e+001 
   1130   1           -3.99262634e+001    5.23357213e+001    9.22619847e+001 
   1131   0            1.11028884e+001    6.39814421e+001    5.28785537e+001 
   1132   1           -2.23449811e+001    5.51614196e+001    7.75064008e+001 
   1133   0            1.03842105e+001    6.51217812e+001    5.47375706e+001 
   1134   0            7.19121871e+000    5.99385411e+001    5.27473224e+001 
   1135   1           -2.18822760e+001    5.60215370e+001    7.79038129e+001 
   1136   0            8.62561008e+000    5.68734814e+001    4.82478713e+001 
   1137   1           -8.24186188e+000    5.27053649e+001    6.09472267e+001 
   1138   1           -1.76498588e+001    5.58160054e+001    7.34658642e+001 
   1139   1           -1.74517436e+001    4.88607793e+001    6.63125230e+001 
   1140   1           -1.84595540e+001    5.26104913e+001    7.10700453e+001 
   1141   0            6.00872862e+000    4.86064844e+001    4.25977558e+001 
   1142   1           -1.35641471e+001    5.42143225e+001    6.77784696e+001 
   1143   1           -1.12735359e+001    5.16971424e+001    6.29706783e+001 
   1144   1           -2.44638292e+001    6.06963020e+001    8.51601311e+001 
   1145   0            7.64373125e+000    6.19562589e+001    5.43125277e+001 
   1146   1           -1.33981595e+001    6.06956712e+001    7.40938308e+001 
   1147   0            1.31060958e+001    6.37448568e+001    5.06387610e+001 
   1148   1           -9.00253498e+000    6.07774882e+001    6.97800231e+001 
   1149   1           -1.29088775e+000    6.49040129e+001    6.61949006e+001 
   1150   1           -2.39538200e+000    5.02009861e+001    5.25963681e+001 
   1151   1           -1.74858308e+001    5.21262773e+001    6.96121080e+001 
   1152   1           -2.43926665e+000    4.52213148e+001    4.76605815e+001 
   1153   1           -1.05671738e+001    5.90242231e+001    6.95913968e+001 
   1154   1           -2.43788442e+001    5.79992709e+001    8.23781152e+001 
   1155   1           -9.91312522e+000    4.70925469e+001    5.70056722e+001 
   1156   1           -1.07795184e+001    5.92563986e+001    7.00359169e+001 
   1157   1           -3.56794006e+001    4.73007612e+001    8.29801618e+001 
   1158   0            9.00887094e+000    6.19652111e+001    5.29563402e+001 
   1159   1           -7.84602151e+000    6.25607830e+001    7.04068045e+001 
   1160   1           -6.37246934e+000    5.62794281e+001    6.26518975e+001 
   1161   1           -6.62317282e+000    5.19747819e+001    5.85979547e+001 
   1162   1           -1.81725209e+001    5.07707066e+001    6.89432275e+001 
   1163   1           -1.24665916e+001    4.99824839e+001    6.24490756e+001 
   1164   1           -9.36601901e+000    5.43771729e+001    6.37431919e+001 
   1165   1           -1.40184994e+001    5.55420340e+001    6.95605335e+001 
   1166   1           -7.11584528e+000    4.81246054e+001    5.52404507e+001 
   1167   1           -3.51377071e+001    4.69292999e+001    8.20670070e+001 
   1168   1           -7.67172597e+000    5.33522071e+001    6.10239331e+001 
   1169   1           -1.18214335e+001    4.98487133e+001    6.16701468e+001 
   1170   1           -6.53099490e+000    5.47126086e+001    6.12436035e+001 
   1171   1           -3.85709717e+001    5.39692565e+001    9.25402282e+001 
   1172   1           -1.93973068e+001    5.75176402e+001    7.69149471e+001 
   1173   1           -8.76403892e+000    5.12000082e+001    5.99640471e+001 
   1174   1           -1.85484312e+001    5.47186901e+001    7.32671213e+001 
   1175   1           -1.78266616e+001    4.79267083e+001    6.57533699e+001 
   1176   0            2.70240666e+001    6.86026132e+001    4.15785466e+001 
   1177   1           -2.12015383e+001    5.29917838e+001    7.41933221e+001 
   1178   1           -1.61247053e+001    5.55467759e+001    7.16714812e+001 
   1179   1           -1.48617124e+000    5.79446286e+001    5.94307999e+001 
   1180   1           -2.39711157e+001    5.16417677e+001    7.56128834e+001 
   1181   1           -2.34260874e+001    5.20183284e+001    7.54444157e+001 
   1182   0            8.94684829e-001    5.75805073e+001    5.66858225e+001 
   1183   1           -7.07277127e+000    5.75465687e+001    6.46193399e+001 
   1184   0            4.76149920e+000    6.28828214e+001    5.81213222e+001 
   1185   1           -1.17165493e+001    5.80029440e+001    6.97194933e+001 
   1186   1           -9.17184396e+000    5.54397236e+001    6.46115676e+001 
   1187   0            9.27831512e+000    5.02254780e+001    4.09471629e+001 
   1188   1           -1.16158669e+001    5.42448383e+001    6.58607052e+001 
   1189   1           -9.80135417e+000    5.68033344e+001    6.66046886e+001 
   1190   1           -2.97462177e+001    5.39926614e+001    8.37388791e+001 
   1191   0            1.08991148e+001    6.27060265e+001    5.18069117e+001 
   1192   0            2.81687663e+001    6.34623286e+001    3.52935622e+001 
   1193   1           -2.19190091e+001    5.75959328e+001    7.95149418e+001 
   1194   1           -3.21014605e+001    4.58038955e+001    7.79053561e+001 
   1195   0            9.31221822e+000    5.51664218e+001    4.58542036e+001 
   1196   0            6.60107860e+000    6.44579064e+001    5.78568278e+001 
   1197   1           -2.13752550e+001    5.73702906e+001    7.87455456e+001 
   1198   0            6.77297123e+000    5.86835472e+001    5.19105760e+001 
   1199   1           -3.25255648e+001    5.10124075e+001    8.35379723e+001 
   1200   0            2.00950646e+000    5.72923836e+001    5.52828772e+001 
   1201   1           -3.25948637e+001    5.06971182e+001    8.32919820e+001 
   1202   1           -7.98699606e+000    5.72190425e+001    6.52060385e+001 
   1203   1           -8.14050250e+000    5.34205665e+001    6.15610690e+001 
   1204   1           -1.17234173e+001    5.15649781e+001    6.32883953e+001 
   1205   1           -5.61443972e+000    5.74834494e+001    6.30978891e+001 
   1206   0            1.40093211e+001    5.45403925e+001    4.05310715e+001 
   1207   1           -3.41860481e+001    5.72047284e+001    9.13907765e+001 
   1208   1           -6.69881045e+000    5.35236478e+001    6.02224582e+001 
   1209   1           -2.85865362e+001    5.55129961e+001    8.40995323e+001 
   1210   1           -6.04893057e+000    4.61901703e+001    5.22391008e+001 
   1211   1           -2.51369659e+000    5.97304958e+001    6.22441924e+001 
   1212   0            3.90993477e+000    5.65439757e+001    5.26340409e+001 
   1213   0            1.10862138e+000    5.59408448e+001    5.48322234e+001 
   1214   0            1.57029915e+001    6.04699493e+001    4.47669578e+001 
   1215   1           -1.15937634e+001    5.72461327e+001    6.88398961e+001 
   1216   0            6.40550520e+000    5.55585902e+001    4.91530850e+001 
   1217   1           -2.40195518e+001    5.35512913e+001    7.75708431e+001 
   1218   1           -1.89004724e+001    5.73874363e+001    7.62879086e+001 
   1219   1           -5.32862034e+000    5.29053055e+001    5.82339258e+001 
   1220   1           -4.61654112e+001    4.26026561e+001    8.87680673e+001 
   1221   1           -2.93289751e+001    5.78575019e+001    8.71864769e+001 
   1222   1           -1.47604821e+001    4.75745596e+001    6.23350417e+001 
   1223   1           -1.45764539e+000    5.10556268e+001    5.25132722e+001 
   1224   0            2.02955147e+001    6.57550915e+001    4.54595768e+001 
   1225   1           -1.07111523e+001    5.57792803e+001    6.64904326e+001 
   1226   0            5.39711260e-001    5.83033853e+001    5.77636741e+001 
   1227   1           -6.06012602e-001    6.07945807e+001    6.14005933e+001 
   1228   1           -2.00938506e+001    5.01761367e+001    7.02699872e+001 
   1229   1           -3.91012499e+001    4.95701084e+001    8.86713583e+001 
   1230   0            7.64606692e+000    5.90120299e+001    5.13659629e+001 
   1231   1           -3.02083392e+001    5.89280230e+001    8.91363622e+001 
   1232   1           -6.58220231e+000    5.75250718e+001    6.41072741e+001 
   1233   1           -4.14234294e+001    5.14501971e+001    9.28736265e+001 
   1234   1           -1.08041043e+001    4.95067099e+001    6.03108142e+001 
   1235   1           -1.29521216e+001    5.59117314e+001    6.88638530e+001 
   1236   1           -2.24527575e+001    4.67757317e+001    6.92284891e+001 
   1237   1           -3.09576573e+001    5.96717951e+001    9.06294523e+001 
   1238   1           -2.67503387e+001    5.39727568e+001    8.07230955e+001 
   1239   1           -2.45515439e+001    6.16448768e+001    8.61964207e+001 
   1240   0            1.01679884e+001    5.95911688e+001    4.94231804e+001 
   1241   1           -8.38252394e+000    5.65541201e+001    6.49366440e+001 
   1242   0            2.03264984e+001    5.65420023e+001    3.62155039e+001 
   1243   1           -5.19790921e+000    5.47508270e+001    5.99487362e+001 
   1244   1           -2.04430569e+000    5.84259377e+001    6.04702434e+001 
   1245   1           -3.91511651e+000    5.59269341e+001    5.98420506e+001 
   1246   1           -5.61139800e+001    4.60482954e+001    1.02162275e+002 
   1247   0            1.14258403e+001    6.17197257e+001    5.02938854e+001 
   1248   1           -2.16118583e+001    4.96625533e+001    7.12744116e+001 
   1249   1           -4.09918033e+001    6.19472374e+001    1.02939041e+002 
   1250   0            1.07778436e+001    6.18626831e+001    5.10848395e+001 
   1251   1           -3.88679405e+001    5.97781051e+001    9.86460455e+001 
   1252   1           -2.84796349e+001    5.06297552e+001    7.91093901e+001 
   1253   1           -1.74490822e+001    6.03587927e+001    7.78078749e+001 
   1254   1           -1.27736156e+000    6.18754777e+001    6.31528393e+001 
