 
 ________________________________________________________________________ 
                                                                          
                              D U R A C O N                               
                                                                          
         Durability of Concrete Structures in Marine Environment          
                                                                          
                        Release v1.0 - March 2004                         
          Department of Civil Engineering - University of Minho           
 ________________________________________________________________________ 
 
File name: simulation
Project name: Example Project - 3 (20040305)
 
 
 ##### Input Data ##### 
 ________________________________________________________________________ 
 
  Number of simulations: n = 10000 
  Initial seed: i = 1269965289 
  Concrete cover: xc = N(55.000,5.000)
  Diffusion Coefficient: Dcoef = LN(1.850,0.230)
  Critical Chloride Concenrtration: Ccr = N(0.080,0.015)
  Surface Chloride Concenrtration: Cs = N(0.856,0.117)
  Age exponent: n = N(0.370,0.050)
  Time: t = D(0.000,50.000)
  Time of testing: to = D(28.000) 
 
 ##### Output Data ##### 
 ________________________________________________________________________ 
 
  Time     Prob.       Std.            Beta            Prob. Failure
  (years)  Failure     Error           Index           (Beta Index) 
 
   1188   0            6.52849953e+000    5.61465857e+001    4.96180862e+001 
   1189   1           -6.89448057e+000    5.29863419e+001    5.98808224e+001 
   1190   1           -9.10199909e+000    5.62990097e+001    6.54010088e+001 
   1191   1           -1.14963523e+000    5.72629359e+001    5.84125711e+001 
   1192   1           -1.74952429e+000    5.61015410e+001    5.78510652e+001 
   1193   1           -1.90295883e+001    4.33941070e+001    6.24236952e+001 
   1194   1           -3.57083729e+000    6.14547324e+001    6.50255697e+001 
   1195   1           -2.04984812e+001    4.86764456e+001    6.91749268e+001 
   1196   1           -4.73645895e+000    5.39421797e+001    5.86786386e+001 
   1197   1           -1.17395734e+001    5.72365639e+001    6.89761373e+001 
   1198   0            6.91497115e+000    5.96595709e+001    5.27445998e+001 
   1199   1           -3.24790675e+001    5.29434467e+001    8.54225142e+001 
   1200   1           -4.73385101e+001    4.50193312e+001    9.23578413e+001 
   1201   0            8.18466400e+000    6.09520494e+001    5.27673854e+001 
   1202   1           -2.06049436e+001    5.24937293e+001    7.30986729e+001 
   1203   1           -4.89409854e+000    5.16551045e+001    5.65492031e+001 
   1204   1           -2.51040183e+001    4.56840489e+001    7.07880672e+001 
   1205   1           -2.31004649e+001    5.32839277e+001    7.63843926e+001 
   1206   1           -2.00511412e+000    5.91004317e+001    6.11055458e+001 
   1207   1           -9.43171690e+000    5.85707237e+001    6.80024406e+001 
   1208   1           -2.35427668e+000    6.75757368e+001    6.99300135e+001 
   1209   0            1.30283192e+001    4.90774537e+001    3.60491345e+001 
   1210   1           -4.25334790e+000    5.16246329e+001    5.58779808e+001 
   1211   1           -2.70096553e+000    4.88446025e+001    5.15455680e+001 
   1212   1           -2.16924506e+001    5.39793213e+001    7.56717719e+001 
   1213   1           -1.68764574e+001    5.01480392e+001    6.70244965e+001 
   1214   1           -1.66836663e+001    5.10967070e+001    6.77803734e+001 
   1215   1           -2.04812551e+001    5.65391839e+001    7.70204390e+001 
   1216   1           -6.25339917e+000    5.76322887e+001    6.38856879e+001 
   1217   1           -1.73414171e+001    5.11449847e+001    6.84864018e+001 
   1218   1           -3.14576106e+001    6.36951425e+001    9.51527531e+001 
   1219   1           -2.14433467e+001    5.62081119e+001    7.76514586e+001 
   1220   1           -4.20816572e+001    4.97285324e+001    9.18101896e+001 
   1221   1           -2.95562676e+001    5.95015795e+001    8.90578471e+001 
   1222   1           -5.09211114e+001    4.49023706e+001    9.58234820e+001 
   1223   1           -5.67338972e+000    6.05150327e+001    6.61884225e+001 
   1224   1           -2.37511179e+001    5.74560535e+001    8.12071714e+001 
   1225   1           -3.76123715e+000    5.61785922e+001    5.99398293e+001 
   1226   1           -4.26954245e+001    4.92375861e+001    9.19330106e+001 
   1227   1           -1.33272353e+001    5.48418953e+001    6.81691306e+001 
   1228   1           -5.41525439e+000    5.66727187e+001    6.20879731e+001 
   1229   1           -9.93970294e+000    5.80445173e+001    6.79842202e+001 
   1230   1           -1.90549007e+001    5.61511321e+001    7.52060328e+001 
   1231   1           -2.64512393e+001    4.62957520e+001    7.27469913e+001 
   1232   0            3.63733827e-001    5.80380315e+001    5.76742977e+001 
   1233   1           -5.33090071e+000    5.67181334e+001    6.20490341e+001 
   1234   1           -3.46653078e+001    5.53322210e+001    8.99975288e+001 
   1235   0            2.93291020e-002    5.56995462e+001    5.56702171e+001 
   1236   1           -1.59059076e+001    6.02733202e+001    7.61792278e+001 
   1237   1           -1.43795264e+001    5.64679493e+001    7.08474757e+001 
   1238   1           -3.79014757e+001    5.71414789e+001    9.50429547e+001 
   1239   1           -2.57655149e+001    5.46589077e+001    8.04244226e+001 
   1240   0            2.38985507e+000    5.27248776e+001    5.03350225e+001 
   1241   0            3.29946358e+000    5.62651724e+001    5.29657089e+001 
   1242   1           -2.38136583e+001    5.87034596e+001    8.25171179e+001 
   1243   0            3.34484172e+000    5.68863466e+001    5.35415049e+001 
   1244   1           -3.61748135e+001    5.05590588e+001    8.67338723e+001 
   1245   1           -1.25873278e+001    5.93275554e+001    7.19148833e+001 
   1246   1           -4.37318360e+001    4.79250414e+001    9.16568773e+001 
   1247   1           -4.03738899e+001    5.82502506e+001    9.86241404e+001 
   1248   1           -9.89386681e+000    5.97427709e+001    6.96366377e+001 
   1249   0            2.38837958e+000    5.53639527e+001    5.29755731e+001 
   1250   0            2.64806590e+000    6.10080889e+001    5.83600230e+001 
   1251   0            2.34342876e+001    6.14431205e+001    3.80088329e+001 
   1252   0            4.55595429e+000    4.75073081e+001    4.29513538e+001 
   1253   1           -3.60257194e+000    5.19614062e+001    5.55639782e+001 
   1254   1           -5.00099341e+000    5.70551102e+001    6.20561036e+001 
   1255   1           -6.86560058e+000    5.55958079e+001    6.24614085e+001 
   1256   1           -7.02962322e+000    5.29650973e+001    5.99947205e+001 
   1257   0            7.44974963e+000    5.63602324e+001    4.89104828e+001 
   1258   1           -1.23002083e+001    5.48456660e+001    6.71458743e+001 
   1259   1           -2.06502912e+001    4.73348103e+001    6.79851016e+001 
   1260   0            2.70707880e+000    5.67050935e+001    5.39980147e+001 
   1261   1           -1.01343601e+001    5.87759574e+001    6.89103175e+001 
   1262   1           -4.23742782e+000    5.35034078e+001    5.77408356e+001 
   1263   1           -1.06418120e+001    5.35466802e+001    6.41884922e+001 
   1264   1           -9.87944232e+000    5.24172508e+001    6.22966932e+001 
   1265   1           -1.29152747e+001    5.34959359e+001    6.64112107e+001 
   1266   1           -2.57223025e+001    5.50119015e+001    8.07342040e+001 
   1267   1           -6.44350181e+001    5.03601586e+001    1.14795177e+002 
   1268   1           -7.16715751e+000    5.23059394e+001    5.94730969e+001 
   1269   1           -1.19828613e+001    5.91332528e+001    7.11161141e+001 
   1270   1           -1.38437659e+001    5.43329364e+001    6.81767023e+001 
   1271   1           -8.04938841e+001    5.46353456e+001    1.35129230e+002 
   1272   0            5.13050776e+000    5.23805794e+001    4.72500716e+001 
   1273   1           -2.31481706e+001    5.36317821e+001    7.67799528e+001 
   1274   1           -1.82970121e+001    4.93129267e+001    6.76099388e+001 
   1275   0            2.54213373e-002    5.39264643e+001    5.39010430e+001 
   1276   1           -4.52396300e+001    5.07282851e+001    9.59679151e+001 
   1277   1           -5.57882984e+000    5.63224739e+001    6.19013037e+001 
   1278   1           -8.46565075e+000    5.88863558e+001    6.73520065e+001 
   1279   1           -2.01149793e+001    5.27231717e+001    7.28381510e+001 
   1280   1           -1.85912286e+001    5.39602891e+001    7.25515177e+001 
   1281   1           -2.01582035e+001    5.45948729e+001    7.47530764e+001 
   1282   1           -7.78938994e+000    5.51111421e+001    6.29005321e+001 
   1283   1           -5.44596028e+000    5.40469489e+001    5.94929092e+001 
   1284   1           -8.39308007e+000    5.08406406e+001    5.92337207e+001 
   1285   1           -1.45347509e+001    6.04709332e+001    7.50056841e+001 
   1286   1           -1.02903093e-001    5.62559473e+001    5.63588504e+001 
   1287   1           -1.49482993e+001    4.59203631e+001    6.08686623e+001 
   1288   0            4.67108019e-001    5.76388699e+001    5.71717619e+001 
   1289   1           -1.33610580e+001    5.06408706e+001    6.40019285e+001 
   1290   1           -1.10856038e+001    5.16827497e+001    6.27683535e+001 
   1291   1           -3.60883590e+001    4.81198307e+001    8.42081897e+001 
   1292   1           -1.76777190e+001    4.87828044e+001    6.64605234e+001 
   1293   1           -2.59697425e+001    5.29656998e+001    7.89354423e+001 
   1294   1           -6.25453550e+000    5.42753889e+001    6.05299244e+001 
   1295   1           -1.04013096e+001    5.33057363e+001    6.37070459e+001 
   1296   0            9.48052968e+000    5.51540661e+001    4.56735364e+001 
   1297   1           -3.62477878e+000    5.56405435e+001    5.92653223e+001 
   1298   1           -1.21365163e+001    5.55459408e+001    6.76824570e+001 
   1299   1           -1.06662119e+001    5.10723249e+001    6.17385368e+001 
   1300   1           -3.80723013e+001    5.37125783e+001    9.17848796e+001 
   1301   1           -6.48913410e+000    5.73959872e+001    6.38851213e+001 
   1302   1           -2.20922487e+001    4.52812636e+001    6.73735123e+001 
   1303   1           -5.19764355e+000    5.19181188e+001    5.71157624e+001 
   1304   1           -1.70300374e+001    5.31207235e+001    7.01507609e+001 
   1305   1           -2.15489308e+001    4.78613205e+001    6.94102514e+001 
   1306   1           -1.77425152e+001    4.85682186e+001    6.63107338e+001 
   1307   1           -8.59186960e-002    6.31884516e+001    6.32743703e+001 
   1308   1           -1.00338294e+001    6.00384672e+001    7.00722966e+001 
   1309   1           -1.50173237e+001    5.89296679e+001    7.39469917e+001 
   1310   1           -9.41712608e+000    5.55430082e+001    6.49601343e+001 
   1311   0            9.34361895e+000    5.96243309e+001    5.02807119e+001 
   1312   1           -9.42103404e+000    5.27329867e+001    6.21540208e+001 
   1313   0            1.49307489e+001    5.39928723e+001    3.90621235e+001 
   1314   1           -1.49424064e+000    5.79285031e+001    5.94227437e+001 
   1315   1           -6.06265917e+000    5.60615870e+001    6.21242462e+001 
   1316   1           -2.81310734e+001    5.38752670e+001    8.20063405e+001 
   1317   0            1.38389574e+001    6.13651760e+001    4.75262186e+001 
   1318   1           -2.11946616e+001    5.67347631e+001    7.79294247e+001 
   1319   1           -7.36194405e+000    5.79254498e+001    6.52873938e+001 
   1320   1           -1.22248976e+001    5.07891346e+001    6.30140322e+001 
   1321   1           -1.77900100e+001    5.51415327e+001    7.29315427e+001 
   1322   1           -1.98973977e+001    5.43485514e+001    7.42459491e+001 
   1323   1           -1.56515700e+001    5.02835027e+001    6.59350728e+001 
   1324   0            5.99040980e+000    6.18539760e+001    5.58635662e+001 
   1325   0            3.74783841e-001    5.58586663e+001    5.54838824e+001 
   1326   1           -1.29763847e+001    5.67250428e+001    6.97014274e+001 
   1327   1           -6.28965934e+000    5.51654483e+001    6.14551077e+001 
   1328   1           -3.66631586e+001    4.78391660e+001    8.45023246e+001 
   1329   0            1.23706693e+001    5.24301929e+001    4.00595235e+001 
   1330   0            8.25064946e+000    5.99813666e+001    5.17307171e+001 
   1331   1           -7.37391022e+000    5.69669314e+001    6.43408416e+001 
   1332   1           -1.96679504e+001    5.28860056e+001    7.25539560e+001 
   1333   1           -1.23466759e+001    6.14053823e+001    7.37520582e+001 
   1334   0            1.60729914e+001    6.21281986e+001    4.60552072e+001 
   1335   1           -1.73296701e+001    5.84731630e+001    7.58028331e+001 
   1336   1           -1.31113224e+001    4.96042157e+001    6.27155381e+001 
   1337   1           -3.80050574e+001    5.30720155e+001    9.10770728e+001 
   1338   1           -1.38882930e+001    5.59876718e+001    6.98759648e+001 
   1339   1           -2.60434274e+001    5.36362769e+001    7.96797042e+001 
   1340   1           -1.13180401e+001    4.42421745e+001    5.55602146e+001 
   1341   1           -1.34292186e+001    5.03549318e+001    6.37841504e+001 
   1342   1           -1.13006144e+001    5.16174084e+001    6.29180228e+001 
   1343   1           -1.17535893e+001    5.95362900e+001    7.12898793e+001 
   1344   1           -2.98133845e+001    4.99209289e+001    7.97343134e+001 
   1345   0            1.38976301e+001    6.24314329e+001    4.85338028e+001 
   1346   1           -2.55015349e+001    5.86928066e+001    8.41943415e+001 
   1347   0            1.40196602e+001    5.86626376e+001    4.46429774e+001 
   1348   1           -3.44387364e+000    6.25379531e+001    6.59818268e+001 
   1349   1           -2.01785456e+001    6.59633489e+001    8.61418944e+001 
   1350   1           -1.75401728e+001    5.34839837e+001    7.10241564e+001 
   1351   1           -2.88583353e+000    5.40131815e+001    5.68990150e+001 
   1352   1           -3.58807559e+000    4.70457261e+001    5.06338017e+001 
   1353   1           -5.11269339e+001    5.21465824e+001    1.03273516e+002 
   1354   1           -1.46364610e+001    6.15189556e+001    7.61554166e+001 
   1355   1           -4.32956906e+001    5.64507444e+001    9.97464350e+001 
   1356   1           -3.43696720e+001    5.06132179e+001    8.49828898e+001 
   1357   1           -6.40565893e+001    5.69865289e+001    1.21043118e+002 
   1358   0            2.08837005e+000    4.59784171e+001    4.38900470e+001 
   1359   1           -4.14775934e+001    5.26701535e+001    9.41477470e+001 
   1360   1           -2.32816837e+001    5.53380829e+001    7.86197666e+001 
   1361   1           -3.67733255e+001    4.25542413e+001    7.93275668e+001 
   1362   1           -2.70656168e+001    4.43828278e+001    7.14484447e+001 
   1363   1           -1.99154521e+001    5.44093382e+001    7.43247903e+001 
   1364   1           -9.15374289e+000    5.52843847e+001    6.44381276e+001 
   1365   0            1.34129451e+001    6.06859574e+001    4.72730123e+001 
   1366   1           -1.52539750e+001    4.77039977e+001    6.29579727e+001 
   1367   1           -1.72869546e+001    5.66087901e+001    7.38957447e+001 
   1368   1           -3.19348837e+001    5.48134298e+001    8.67483134e+001 
   1369   1           -8.15266513e+000    5.77203778e+001    6.58730429e+001 
   1370   1           -1.50948301e+001    5.70772048e+001    7.21720350e+001 
   1371   1           -2.29252688e+001    4.34614071e+001    6.63866759e+001 
   1372   1           -1.97379548e+001    5.50155352e+001    7.47534900e+001 
   1373   1           -3.31877659e+000    5.54065828e+001    5.87253594e+001 
   1374   1           -1.90239644e+001    5.60207469e+001    7.50447113e+001 
   1375   1           -2.67952388e+001    5.51748408e+001    8.19700796e+001 
   1376   1           -9.76865674e+000    5.34648762e+001    6.32335329e+001 
   1377   0            1.11640483e+001    5.93418543e+001    4.81778060e+001 
   1378   1           -6.40721690e+000    5.12898993e+001    5.76971162e+001 
   1379   1           -1.88541287e+001    5.19776553e+001    7.08317840e+001 
   1380   0            1.37053402e-001    5.96216764e+001    5.94846230e+001 
   1381   0            4.32546990e+000    4.79234339e+001    4.35979640e+001 
   1382   1           -5.39911437e+000    4.86017712e+001    5.40008856e+001 
   1383   1           -3.95866138e+001    6.81429442e+001    1.07729558e+002 
   1384   1           -1.64638129e+001    5.61447819e+001    7.26085947e+001 
   1385   1           -4.15358289e+001    5.97276599e+001    1.01263489e+002 
   1386   1           -7.61909563e+000    5.68792196e+001    6.44983152e+001 
   1387   1           -1.20088965e+001    5.42117119e+001    6.62206084e+001 
   1388   1           -8.85674997e+000    5.59402869e+001    6.47970369e+001 
   1389   1           -1.56491620e+001    4.59526208e+001    6.16017828e+001 
   1390   1           -4.29058260e+001    5.61070084e+001    9.90128344e+001 
   1391   1           -1.30228837e+001    4.89757238e+001    6.19986075e+001 
   1392   0            5.93281036e+000    6.11995630e+001    5.52667527e+001 
   1393   1           -2.14626337e+001    5.44928165e+001    7.59554502e+001 
   1394   1           -1.76012889e+001    5.17925183e+001    6.93938072e+001 
   1395   1           -1.67081808e+001    5.69050528e+001    7.36132336e+001 
   1396   0            1.56454416e+001    6.44582434e+001    4.88128018e+001 
   1397   1           -3.88000899e+001    4.66733680e+001    8.54734579e+001 
   1398   0            4.95712317e+000    6.01080209e+001    5.51508977e+001 
   1399   0            1.48284432e+001    6.76548345e+001    5.28263913e+001 
   1400   1           -1.83737386e+001    4.92623156e+001    6.76360543e+001 
   1401   1           -1.30132222e+001    5.30405464e+001    6.60537685e+001 
   1402   1           -3.47467067e+001    5.09764435e+001    8.57231502e+001 
   1403   1           -2.18738184e+001    4.17485203e+001    6.36223387e+001 
   1404   0            3.44594777e+000    5.62007013e+001    5.27547535e+001 
   1405   1           -2.16617796e+001    5.20542807e+001    7.37160602e+001 
   1406   1           -1.58998574e+001    5.01705965e+001    6.60704539e+001 
   1407   0            4.48626052e+000    5.02439115e+001    4.57576510e+001 
   1408   1           -1.95547600e+001    5.17827665e+001    7.13375265e+001 
   1409   0            1.63411337e+000    5.12208362e+001    4.95867228e+001 
   1410   1           -1.47976620e+001    5.25889187e+001    6.73865807e+001 
   1411   1           -2.41990346e+001    5.26699047e+001    7.68689392e+001 
   1412   0            7.38444956e+000    5.52585062e+001    4.78740566e+001 
   1413   0            3.74071577e+000    5.81615188e+001    5.44208031e+001 
   1414   1           -1.04052452e+001    5.34389891e+001    6.38442343e+001 
   1415   1           -1.86384090e+000    5.20914216e+001    5.39552625e+001 
   1416   1           -7.27800547e-001    5.36790111e+001    5.44068117e+001 
   1417   1           -4.19053042e+000    5.83245470e+001    6.25150774e+001 
   1418   0            8.65227686e+000    5.99677985e+001    5.13155216e+001 
   1419   1           -5.18153679e+000    4.73865845e+001    5.25681213e+001 
   1420   1           -1.20840456e+001    6.47843218e+001    7.68683674e+001 
   1421   1           -1.94495540e+001    5.11602016e+001    7.06097556e+001 
   1422   1           -1.47219684e+001    6.01576486e+001    7.48796171e+001 
   1423   1           -5.79261349e+000    5.43461763e+001    6.01387898e+001 
   1424   1           -3.93130171e+001    4.62432320e+001    8.55562492e+001 
   1425   1           -1.41884776e+001    5.31026087e+001    6.72910863e+001 
   1426   1           -6.28268757e+000    5.75460402e+001    6.38287278e+001 
   1427   1           -1.65980300e+001    4.25475150e+001    5.91455450e+001 
   1428   1           -2.84960407e+000    5.89197377e+001    6.17693418e+001 
   1429   1           -1.02755443e+001    5.96717726e+001    6.99473168e+001 
   1430   1           -2.69443660e+001    5.69420303e+001    8.38863963e+001 
   1431   1           -1.84849386e+001    5.24651734e+001    7.09501120e+001 
   1432   1           -9.71958277e+000    5.34948720e+001    6.32144548e+001 
   1433   0            6.07679893e+000    6.26878778e+001    5.66110788e+001 
   1434   1           -2.56953982e+001    4.86242396e+001    7.43196379e+001 
   1435   1           -4.34003423e+000    4.95040189e+001    5.38440532e+001 
   1436   1           -1.93289108e+001    5.26324151e+001    7.19613260e+001 
   1437   1           -1.44282015e+001    5.60908154e+001    7.05190170e+001 
   1438   1           -2.29494261e+001    5.62931580e+001    7.92425841e+001 
   1439   1           -6.29220659e+000    5.16302696e+001    5.79224762e+001 
   1440   1           -5.23312293e+001    5.14675131e+001    1.03798742e+002 
   1441   1           -1.38516218e+001    5.06775470e+001    6.45291688e+001 
   1442   1           -1.12539603e+001    6.61962946e+001    7.74502549e+001 
   1443   0            2.18146390e+000    5.99764852e+001    5.77950213e+001 
   1444   1           -1.57994350e+001    5.87775306e+001    7.45769656e+001 
   1445   1           -2.08070524e+001    5.20951118e+001    7.29021642e+001 
   1446   1           -1.60770287e+001    5.55114022e+001    7.15884308e+001 
   1447   1           -3.07131361e+001    5.45869689e+001    8.53001050e+001 
   1448   1           -2.51851050e+001    5.53502964e+001    8.05354014e+001 
   1449   1           -1.03946252e+001    5.21826308e+001    6.25772561e+001 
   1450   1           -1.14278279e+001    5.40186107e+001    6.54464386e+001 
   1451   1           -3.75512789e+001    5.47448504e+001    9.22961294e+001 
   1452   1           -1.20447118e+001    6.04971613e+001    7.25418730e+001 
   1453   0            3.09196578e+000    5.76335663e+001    5.45416005e+001 
   1454   1           -2.61890289e+001    4.89127537e+001    7.51017826e+001 
   1455   1           -2.51801965e+001    6.05251954e+001    8.57053918e+001 
   1456   1           -1.11085482e+001    4.44455521e+001    5.55541003e+001 
   1457   1           -3.65228598e+001    5.76493814e+001    9.41722412e+001 
   1458   1           -7.46852272e-001    5.72803035e+001    5.80271557e+001 
   1459   1           -1.14838525e+001    6.11271844e+001    7.26110370e+001 
   1460   1           -1.32039776e+001    5.93739608e+001    7.25779384e+001 
   1461   1           -1.75563853e+001    4.99842199e+001    6.75406052e+001 
   1462   1           -8.28172326e+000    5.91025725e+001    6.73842957e+001 
   1463   1           -2.67372491e+001    5.45560863e+001    8.12933354e+001 
   1464   1           -2.36804507e+000    5.92279087e+001    6.15959538e+001 
   1465   1           -2.38038966e+001    5.68587757e+001    8.06626723e+001 
   1466   1           -2.83186123e+001    5.21241566e+001    8.04427689e+001 
   1467   1           -5.21088570e+001    5.12219375e+001    1.03330794e+002 
   1468   1           -1.19633562e+001    5.24252791e+001    6.43886353e+001 
   1469   1           -2.90799104e+001    4.68008702e+001    7.58807806e+001 
   1470   1           -1.24096367e+001    5.72894100e+001    6.96990467e+001 
   1471   0            2.51336187e+000    5.46661725e+001    5.21528106e+001 
   1472   1           -3.39600032e+001    5.54319160e+001    8.93919192e+001 
   1473   1           -1.59603498e+001    6.06057821e+001    7.65661319e+001 
   1474   1           -2.59678207e+001    5.20785512e+001    7.80463719e+001 
   1475   1           -1.81378318e+001    5.61869918e+001    7.43248236e+001 
   1476   1           -6.90240119e+000    5.92067597e+001    6.61091609e+001 
   1477   1           -2.93691318e+001    5.27139832e+001    8.20831151e+001 
   1478   1           -2.25135534e+001    5.53951783e+001    7.79087317e+001 
   1479   1           -1.68342606e+001    5.57044066e+001    7.25386672e+001 
   1480   1           -3.33779567e+000    5.03360475e+001    5.36738432e+001 
   1481   0            3.10895497e+000    4.69268788e+001    4.38179238e+001 
   1482   1           -8.53578624e+000    6.10369235e+001    6.95727097e+001 
   1483   0            5.07738829e+000    5.76515869e+001    5.25741986e+001 
   1484   1           -6.17854432e+000    5.99853390e+001    6.61638833e+001 
   1485   1           -3.13353694e+000    5.62884965e+001    5.94220335e+001 
   1486   0            7.85845360e+000    4.86432847e+001    4.07848311e+001 
   1487   1           -2.43206762e+001    5.69614804e+001    8.12821566e+001 
   1488   0            8.27081815e+000    5.89292461e+001    5.06584280e+001 
   1489   1           -1.16516191e+001    5.51736421e+001    6.68252612e+001 
   1490   1           -4.35274530e+001    4.86913178e+001    9.22187708e+001 
   1491   1           -1.41461560e+001    4.93660979e+001    6.35122539e+001 
   1492   1           -8.55049970e+000    5.93530918e+001    6.79035915e+001 
   1493   1           -1.13903413e+001    5.98178149e+001    7.12081561e+001 
   1494   1           -2.39114356e+001    5.22629664e+001    7.61744019e+001 
   1495   1           -5.32054681e+001    5.77286926e+001    1.10934161e+002 
   1496   1           -1.89198680e+001    5.50160023e+001    7.39358703e+001 
   1497   0            2.79707745e+000    5.97265325e+001    5.69294551e+001 
   1498   1           -1.43154363e+001    5.07065475e+001    6.50219838e+001 
   1499   1           -3.68940328e+001    6.03943249e+001    9.72883577e+001 
   1500   1           -1.06813644e+001    5.40405549e+001    6.47219192e+001 
   1501   0            4.92780408e+000    5.39725321e+001    4.90447281e+001 
   1502   0            1.46638819e+001    5.54201955e+001    4.07563136e+001 
   1503   1           -1.86770719e+001    4.32851790e+001    6.19622509e+001 
   1504   1           -1.30660269e+000    5.18118302e+001    5.31184329e+001 
   1505   1           -1.82736088e+001    5.71113984e+001    7.53850071e+001 
   1506   0            8.52829888e+000    6.38504224e+001    5.53221235e+001 
   1507   1           -1.82975531e+001    5.91341371e+001    7.74316903e+001 
   1508   1           -1.73685671e+001    5.39479663e+001    7.13165334e+001 
   1509   1           -9.37733082e+000    5.68223436e+001    6.61996744e+001 
   1510   0            6.49523441e+000    5.83001769e+001    5.18049425e+001 
   1511   1           -1.04586378e+001    5.42973675e+001    6.47560053e+001 
   1512   0            2.29079448e-004    5.26007385e+001    5.26005094e+001 
   1513   0            1.17629460e+001    5.38364835e+001    4.20735375e+001 
   1514   1           -8.69356337e+000    5.06872092e+001    5.93807726e+001 
   1515   1           -1.57468579e+001    5.21731473e+001    6.79200052e+001 
   1516   0            3.29684178e+000    5.43194529e+001    5.10226111e+001 
   1517   1           -8.48413744e+000    5.36937440e+001    6.21778815e+001 
   1518   1           -2.06990714e+001    6.14205922e+001    8.21196636e+001 
   1519   1           -4.00962746e+000    4.77085429e+001    5.17181704e+001 
   1520   1           -2.27882136e+001    5.00504904e+001    7.28387040e+001 
   1521   1           -8.41578914e+000    5.31094675e+001    6.15252567e+001 
   1522   1           -1.30365967e+001    5.69792259e+001    7.00158226e+001 
   1523   0            4.07568307e+000    6.03984505e+001    5.63227674e+001 
   1524   1           -2.49677406e+001    4.66564567e+001    7.16241973e+001 
   1525   1           -3.01420137e+001    5.87376786e+001    8.88796923e+001 
   1526   1           -6.20966740e+001    4.32727678e+001    1.05369442e+002 
   1527   1           -5.67712320e+001    4.65624704e+001    1.03333702e+002 
   1528   1           -1.20517307e+001    6.31261853e+001    7.51779159e+001 
   1529   0            6.93217546e+000    5.25341098e+001    4.56019344e+001 
   1530   1           -2.66118140e+001    5.97938485e+001    8.64056625e+001 
   1531   1           -1.94943255e+001    4.80198923e+001    6.75142178e+001 
   1532   1           -4.93077085e+000    5.48312988e+001    5.97620697e+001 
   1533   0            1.43719581e+001    6.48596342e+001    5.04876761e+001 
   1534   1           -1.80631546e+001    4.96931899e+001    6.77563445e+001 
   1535   1           -1.86171472e+001    5.69171220e+001    7.55342692e+001 
   1536   1           -3.64408947e+000    5.37928926e+001    5.74369821e+001 
   1537   1           -1.80166334e+001    4.53314132e+001    6.33480466e+001 
   1538   1           -3.42960086e+000    5.12178592e+001    5.46474601e+001 
   1539   1           -2.77139071e+000    6.16421014e+001    6.44134921e+001 
   1540   1           -1.07559129e+001    5.24596556e+001    6.32155685e+001 
   1541   0            1.68737373e+001    5.77363191e+001    4.08625818e+001 
   1542   1           -3.25602708e+001    5.71571728e+001    8.97174436e+001 
   1543   1           -1.19831749e+001    5.10906670e+001    6.30738419e+001 
   1544   1           -2.77060903e+000    6.10654633e+001    6.38360723e+001 
   1545   1           -2.09131777e+001    5.04261045e+001    7.13392822e+001 
   1546   1           -9.73955310e+000    6.15761663e+001    7.13157194e+001 
   1547   1           -2.00146308e+001    6.56679844e+001    8.56826152e+001 
   1548   1           -1.23326088e+001    5.35839998e+001    6.59166086e+001 
   1549   1           -2.32323439e+001    5.72084876e+001    8.04408315e+001 
   1550   1           -8.26573973e+000    6.29731053e+001    7.12388451e+001 
   1551   1           -3.56285332e+001    5.17791760e+001    8.74077092e+001 
   1552   1           -1.01539058e+001    5.94528896e+001    6.96067954e+001 
   1553   1           -3.28993216e+001    6.41149255e+001    9.70142472e+001 
   1554   1           -6.30040606e+001    5.03750183e+001    1.13379079e+002 
   1555   1           -7.50206186e+000    5.53900449e+001    6.28921068e+001 
   1556   1           -1.12918163e+001    6.00984297e+001    7.13902460e+001 
   1557   1           -9.23319721e+000    5.64675674e+001    6.57007646e+001 
   1558   1           -4.55310860e+001    6.03180350e+001    1.05849121e+002 
   1559   1           -3.40941949e+001    4.86569236e+001    8.27511185e+001 
   1560   1           -2.00239072e+001    4.30768657e+001    6.31007729e+001 
   1561   1           -2.43476060e+001    4.92320955e+001    7.35797015e+001 
   1562   0            3.62970208e+000    5.18658935e+001    4.82361914e+001 
   1563   1           -5.78999341e+000    5.21132451e+001    5.79032385e+001 
   1564   1           -1.36291370e+001    6.01385126e+001    7.37676495e+001 
   1565   0            9.75000660e+000    5.33953587e+001    4.36453521e+001 
   1566   1           -2.54435979e+001    4.91706776e+001    7.46142754e+001 
   1567   1           -4.00844663e+001    5.47845624e+001    9.48690287e+001 
   1568   0            7.57398058e+000    5.93492669e+001    5.17752863e+001 
   1569   1           -2.57355530e+001    5.02818323e+001    7.60173853e+001 
   1570   1           -1.05447204e+001    5.80850109e+001    6.86297313e+001 
   1571   0            3.93916664e+000    6.15298245e+001    5.75906578e+001 
   1572   1           -1.14737205e+001    6.23655933e+001    7.38393138e+001 
   1573   0            2.60915609e+000    5.60316054e+001    5.34224493e+001 
   1574   1           -1.98257640e+001    4.95337849e+001    6.93595489e+001 
   1575   1           -1.33788115e+001    5.61727773e+001    6.95515887e+001 
