 
 ________________________________________________________________________ 
                                                                          
                              D U R A C O N                               
                                                                          
         Durability of Concrete Structures in Marine Environment          
                                                                          
                        Release v1.0 - March 2004                         
          Department of Civil Engineering - University of Minho           
 ________________________________________________________________________ 
 
File name: simulation
Project name: Example Project - 3 ( 20040305 )
 
 
 ##### Input Data ##### 
 ________________________________________________________________________ 
 
  Number of simulations: n = 10000 
  Initial seed: i = 123456789 
  Concrete cover: xc = N(55.000,5.000)
  Diffusion Coefficient: Dcoef = LN(1.850,0.230)
  Critical Chloride Concenrtration: Ccr = N(0.080,0.015)
  Surface Chloride Concenrtration: Cs = N(0.856,0.117)
  Age exponent: n = N(0.370,0.050)
  Time: t = D(0.000,75.000)
  Time of testing: to = D(28.000) 
 
 ##### Output Data ##### 
 ________________________________________________________________________ 
 
  Time     Prob.       Std.            Beta            Prob. Failure
     36   1           -1.26662846e+001    5.64994199e+001    6.91657045e+001 
     37   1           -6.11685788e+000    5.65437846e+001    6.26606425e+001 
     38   1           -1.49579634e+001    4.94529363e+001    6.44108997e+001 
     39   1           -1.48821739e+001    5.82442925e+001    7.31264664e+001 
     40   1           -3.46451734e+001    5.01844579e+001    8.48296313e+001 
     41   1           -1.08102136e+001    5.87019724e+001    6.95121860e+001 
     42   0            4.93972162e+000    6.47207684e+001    5.97810467e+001 
     43   1           -2.36482145e+001    5.71412686e+001    8.07894831e+001 
     44   1           -3.65285937e+001    5.69112525e+001    9.34398463e+001 
     45   1           -2.30250455e+001    4.77770874e+001    7.08021329e+001 
     46   0            2.27550081e+000    5.28675732e+001    5.05920724e+001 
     47   1           -2.14401061e+001    5.32561203e+001    7.46962264e+001 
     48   1           -5.39113771e+001    5.84380229e+001    1.12349400e+002 
     49   1           -1.18595210e+001    5.96513073e+001    7.15108283e+001 
     50   1           -9.25705878e+000    6.09843363e+001    7.02413951e+001 
     51   1           -2.69888845e+001    4.63714313e+001    7.33603158e+001 
     52   1           -7.68548087e+000    5.44896188e+001    6.21750997e+001 
     53   1           -2.91386565e+001    4.89109282e+001    7.80495847e+001 
     54   1           -3.13271721e+001    6.15416920e+001    9.28688641e+001 
     55   1           -1.16968168e+001    4.82862604e+001    5.99830772e+001 
     56   1           -1.13062456e+001    5.14368346e+001    6.27430802e+001 
     57   1           -1.95773725e+000    6.41641610e+001    6.61218983e+001 
     58   1           -2.32336082e+001    6.17138178e+001    8.49474260e+001 
     59   1           -2.23397748e+001    5.78084308e+001    8.01482056e+001 
     60   1           -3.12366888e+001    5.40450198e+001    8.52817086e+001 
     61   1           -1.38031243e+001    4.80276091e+001    6.18307334e+001 
     62   1           -6.51806638e+001    4.76695754e+001    1.12850239e+002 
     63   1           -4.46323042e+001    5.96937858e+001    1.04326090e+002 
     64   1           -4.00948193e+001    5.39514889e+001    9.40463082e+001 
     65   1           -3.66824902e+001    5.80461571e+001    9.47286473e+001 
     66   1           -1.77207332e+001    5.91890244e+001    7.69097576e+001 
     67   1           -5.88432099e+001    4.36298849e+001    1.02473095e+002 
     68   1           -3.39952505e+001    5.57889973e+001    8.97842478e+001 
     69   1           -1.70168439e+001    4.82922091e+001    6.53090530e+001 
     70   1           -2.13315439e+001    4.68859649e+001    6.82175087e+001 
     71   1           -9.44506877e+000    5.46242864e+001    6.40693551e+001 
     72   0            1.46282322e+000    4.94243030e+001    4.79614798e+001 
     73   1           -8.67693595e+000    5.74711156e+001    6.61480515e+001 
     74   1           -1.83283109e+001    5.08851520e+001    6.92134628e+001 
     75   0            7.79090549e+000    5.86464279e+001    5.08555224e+001 
     76   1           -3.68520222e+001    5.32898352e+001    9.01418574e+001 
     77   0            3.50320661e+000    5.35477019e+001    5.00444953e+001 
     78   1           -2.49953940e+001    4.94050694e+001    7.44004634e+001 
     79   1           -2.98810509e+001    5.34216366e+001    8.33026875e+001 
     80   1           -9.58327905e+000    6.05511570e+001    7.01344360e+001 
     81   1           -1.78538955e+001    5.61006908e+001    7.39545863e+001 
     82   1           -4.18385197e+001    6.63017317e+001    1.08140251e+002 
     83   1           -1.09775763e+001    5.54902021e+001    6.64677784e+001 
     84   1           -1.27947842e+001    6.02005955e+001    7.29953797e+001 
     85   1           -3.05972426e+000    5.94328896e+001    6.24926138e+001 
     86   1           -4.54264313e+001    5.79806468e+001    1.03407078e+002 
     87   1           -2.94612078e+001    5.51334614e+001    8.45946692e+001 
     88   1           -1.46384900e+001    6.01213383e+001    7.47598284e+001 
     89   1           -2.96968490e+000    6.38892914e+001    6.68589763e+001 
     90   1           -1.32101427e+001    5.37335899e+001    6.69437326e+001 
     91   1           -2.76514190e+001    5.25917172e+001    8.02431362e+001 
     92   1           -3.85932151e+001    6.90870489e+001    1.07680264e+002 
     93   1           -3.15327036e+001    5.98717079e+001    9.14044115e+001 
     94   1           -1.76520630e+001    5.07523015e+001    6.84043644e+001 
     95   1           -2.01621124e+001    5.23770229e+001    7.25391354e+001 
     96   1           -1.68246340e+001    5.11904359e+001    6.80150699e+001 
     97   1           -2.67189786e+001    5.84689820e+001    8.51879607e+001 
     98   1           -3.16618699e+001    5.01595094e+001    8.18213792e+001 
     99   0            1.07795395e+000    5.64782723e+001    5.54003183e+001 
    100   1           -3.90318492e+001    5.78956231e+001    9.69274722e+001 
    101   1           -2.80098349e+001    4.83375762e+001    7.63474111e+001 
    102   1           -2.76968894e+001    5.06015952e+001    7.82984847e+001 
    103   1           -1.39231382e+001    5.11114003e+001    6.50345385e+001 
    104   1           -3.90570294e+001    5.32028548e+001    9.22598843e+001 
    105   1           -1.26739181e+001    5.34268022e+001    6.61007202e+001 
    106   1           -8.50451409e+000    5.19630637e+001    6.04675778e+001 
    107   1           -3.68715236e+001    4.84426163e+001    8.53141399e+001 
    108   0            7.99053851e+000    5.40081820e+001    4.60176435e+001 
    109   1           -1.89503756e+001    5.74148245e+001    7.63652001e+001 
    110   1           -1.57095627e+001    5.22345391e+001    6.79441018e+001 
    111   1           -1.31646243e+001    5.07210039e+001    6.38856282e+001 
    112   0            5.76521595e+000    6.20008212e+001    5.62356053e+001 
    113   1           -2.52744091e+001    5.47147686e+001    7.99891777e+001 
    114   1           -7.27726010e+001    6.12575587e+001    1.34030160e+002 
    115   1           -5.20712289e+001    5.27317480e+001    1.04802977e+002 
    116   1           -5.58563727e+001    5.78715383e+001    1.13727911e+002 
    117   1           -1.68849291e+000    5.32961215e+001    5.49846144e+001 
    118   1           -3.07794853e+001    5.65458180e+001    8.73253033e+001 
    119   1           -2.11386703e+001    5.66146818e+001    7.77533521e+001 
    120   1           -4.53842898e+001    5.17058928e+001    9.70901825e+001 
    121   1           -1.67009756e+001    5.17554797e+001    6.84564553e+001 
    122   1           -5.13548438e+001    4.83968388e+001    9.97516826e+001 
    123   1           -3.13190964e+001    5.52547393e+001    8.65738357e+001 
    124   1           -2.44565141e+000    5.98237621e+001    6.22694135e+001 
    125   1           -1.76841177e+001    5.30141931e+001    7.06983108e+001 
    126   1           -2.41510418e+001    5.15699507e+001    7.57209925e+001 
    127   1           -3.71434495e+000    5.98141855e+001    6.35285305e+001 
    128   1           -2.81274570e+001    5.09317755e+001    7.90592325e+001 
    129   1           -5.33403646e+001    6.03496133e+001    1.13689978e+002 
    130   1           -2.32882712e+001    5.52345058e+001    7.85227770e+001 
    131   1           -6.46111111e+001    6.91939581e+001    1.33805069e+002 
    132   1           -1.18626018e+001    5.38886560e+001    6.57512578e+001 
    133   1           -2.05686912e+001    5.47859334e+001    7.53546246e+001 
    134   1           -2.16846198e+001    5.21401403e+001    7.38247601e+001 
    135   1           -3.52097330e+001    5.66573200e+001    9.18670530e+001 
    136   1           -4.53815902e+001    5.61902263e+001    1.01571817e+002 
    137   1           -2.04184834e+001    5.09842450e+001    7.14027283e+001 
    138   1           -8.73198337e+000    5.79682630e+001    6.67002463e+001 
    139   1           -2.79047660e+001    4.60398335e+001    7.39445995e+001 
    140   1           -3.33415736e+000    5.34468101e+001    5.67809675e+001 
    141   1           -6.63225419e+001    5.77642394e+001    1.24086781e+002 
    142   1           -2.19968375e+000    5.43038858e+001    5.65035696e+001 
    143   1           -2.57601579e+001    5.92494156e+001    8.50095735e+001 
    144   1           -2.85715523e+001    5.61264907e+001    8.46980431e+001 
    145   1           -5.89856028e+001    5.28181974e+001    1.11803800e+002 
    146   1           -3.68446607e+001    5.03769700e+001    8.72216307e+001 
    147   1           -4.72367696e+001    5.24316014e+001    9.96683710e+001 
    148   1           -2.60862657e+001    5.42897208e+001    8.03759865e+001 
    149   1           -5.17832777e+001    5.32433988e+001    1.05026677e+002 
    150   1           -2.45191441e+001    5.34279116e+001    7.79470557e+001 
    151   1           -2.90411946e+001    5.98525156e+001    8.88937102e+001 
    152   1           -2.76072220e+001    5.51658058e+001    8.27730278e+001 
    153   1           -1.30681663e+001    6.02443177e+001    7.33124840e+001 
    154   1           -5.38746258e+001    4.79468084e+001    1.01821434e+002 
    155   1           -3.17323365e+001    4.83900326e+001    8.01223690e+001 
    156   1           -2.88858704e+001    5.04073468e+001    7.92932172e+001 
    157   1           -4.15412430e+001    5.81397476e+001    9.96809906e+001 
    158   1           -1.13531335e+000    5.56919652e+001    5.68272785e+001 
    159   1           -6.70974078e+000    5.70668257e+001    6.37765665e+001 
    160   1           -5.76850552e-001    5.19668482e+001    5.25436987e+001 
    161   1           -3.42098844e+001    5.77188919e+001    9.19287763e+001 
    162   1           -1.12199805e+001    4.63855636e+001    5.76055441e+001 
    163   1           -2.33000451e+001    4.53051220e+001    6.86051671e+001 
    164   0            3.18350338e+000    5.12994446e+001    4.81159412e+001 
    165   1           -1.53622348e+001    5.39403164e+001    6.93025512e+001 
    166   1           -2.43827826e+001    5.37439037e+001    7.81266863e+001 
    167   1           -4.17312743e+001    4.95249241e+001    9.12561984e+001 
    168   1           -2.15146195e+001    5.36975670e+001    7.52121864e+001 
    169   1           -3.34837364e+001    4.82254410e+001    8.17091773e+001 
    170   1           -3.31194653e+001    6.19648269e+001    9.50842923e+001 
    171   1           -9.43671666e+000    6.48452205e+001    7.42819371e+001 
    172   1           -3.29496984e+001    5.76213911e+001    9.05710895e+001 
    173   1           -2.10743155e+001    5.63156853e+001    7.73900007e+001 
    174   1           -2.22169794e+001    5.38174406e+001    7.60344200e+001 
    175   1           -3.33426131e+001    5.39819485e+001    8.73245616e+001 
    176   1           -5.59735059e+001    5.55829102e+001    1.11556416e+002 
    177   0            2.57872213e+000    6.02805719e+001    5.77018497e+001 
    178   1           -2.00955956e+001    5.48596513e+001    7.49552469e+001 
    179   1           -4.35288734e+001    5.15201532e+001    9.50490266e+001 
    180   1           -2.62954381e+001    6.01446410e+001    8.64400790e+001 
    181   1           -8.19752250e+001    4.50892512e+001    1.27064476e+002 
    182   1           -4.64041782e+001    5.65416397e+001    1.02945818e+002 
    183   1           -1.00831849e+001    6.03001645e+001    7.03833494e+001 
    184   1           -1.35060214e+001    5.89328609e+001    7.24388822e+001 
    185   1           -1.62274559e-001    5.60754703e+001    5.62377448e+001 
    186   1           -4.61489105e+001    5.70982655e+001    1.03247176e+002 
    187   1           -4.12408672e+001    6.09334363e+001    1.02174303e+002 
    188   0            4.41735139e+000    5.09308583e+001    4.65135069e+001 
    189   1           -1.74793414e+001    6.05059239e+001    7.79852653e+001 
    190   1           -2.80240311e+001    4.81256017e+001    7.61496329e+001 
    191   1           -1.21229365e+001    6.05240106e+001    7.26469471e+001 
    192   1           -1.53734944e+001    5.50437595e+001    7.04172538e+001 
    193   1           -2.40233590e+001    5.80020839e+001    8.20254429e+001 
    194   1           -3.48566712e+001    4.91709730e+001    8.40276442e+001 
    195   1           -1.14878084e+001    5.90970063e+001    7.05848147e+001 
    196   1           -2.08468353e+001    6.02987422e+001    8.11455775e+001 
    197   1           -2.00625100e+001    5.25527293e+001    7.26152393e+001 
    198   1           -4.98023858e+001    5.09450490e+001    1.00747435e+002 
    199   1           -2.62697103e+001    5.85934040e+001    8.48631144e+001 
    200   0            3.81335048e+000    5.82964538e+001    5.44831033e+001 
    201   0            3.43386817e+000    5.96435079e+001    5.62096397e+001 
    202   0            1.18523256e+001    6.09850322e+001    4.91327066e+001 
    203   1           -1.39023594e+001    6.17645263e+001    7.56668857e+001 
    204   1           -2.75961134e+001    5.49449766e+001    8.25410900e+001 
    205   1           -3.01092302e+001    4.60955478e+001    7.62047780e+001 
    206   1           -1.77827486e+001    6.27920685e+001    8.05748171e+001 
    207   1           -2.24944739e+001    4.75169190e+001    7.00113929e+001 
    208   0            2.86416162e+000    5.40961736e+001    5.12320120e+001 
    209   1           -1.64138567e+001    4.35499611e+001    5.99638178e+001 
    210   1           -1.57654877e+001    5.59985770e+001    7.17640647e+001 
    211   1           -1.30639299e+001    6.72753987e+001    8.03393285e+001 
    212   0            1.13379020e+000    5.99540881e+001    5.88202979e+001 
    213   0            1.01589534e+000    5.28072816e+001    5.17913862e+001 
    214   1           -6.72345449e+000    5.49647690e+001    6.16882235e+001 
    215   1           -3.08795758e+001    5.39242654e+001    8.48038412e+001 
    216   1           -2.76519900e+001    5.45465010e+001    8.21984910e+001 
    217   1           -1.91575999e+001    4.90447934e+001    6.82023933e+001 
    218   1           -2.73076885e+001    5.63095974e+001    8.36172859e+001 
    219   1           -5.44726354e+001    4.37727669e+001    9.82454023e+001 
    220   1           -3.63031728e+001    5.36188795e+001    8.99220523e+001 
    221   1           -1.83600166e+001    6.09206483e+001    7.92806649e+001 
    222   1           -3.45645778e+001    4.69785627e+001    8.15431405e+001 
    223   1           -1.83227210e+001    5.07050210e+001    6.90277420e+001 
    224   1           -4.19442474e+001    4.93874791e+001    9.13317265e+001 
    225   1           -2.66930838e+001    5.79625271e+001    8.46556109e+001 
    226   1           -3.67312967e+001    4.94844648e+001    8.62157615e+001 
    227   1           -2.52366900e+001    5.36017234e+001    7.88384135e+001 
    228   1           -3.91338134e+001    5.05263583e+001    8.96601717e+001 
    229   1           -2.19433266e+001    5.56501941e+001    7.75935207e+001 
    230   1           -3.07667692e+000    5.72642442e+001    6.03409211e+001 
    231   1           -2.26703908e+000    6.40090988e+001    6.62761379e+001 
    232   1           -1.53853402e+001    5.88602276e+001    7.42455678e+001 
    233   1           -2.15710277e+001    4.66798713e+001    6.82508990e+001 
    234   1           -1.39897300e+001    5.36626689e+001    6.76523988e+001 
    235   0            2.44408884e+001    5.84485250e+001    3.40076365e+001 
    236   1           -1.56176412e+001    5.30829402e+001    6.87005814e+001 
    237   1           -2.11911567e+001    5.36382559e+001    7.48294127e+001 
    238   1           -3.03710723e+001    5.61949154e+001    8.65659878e+001 
    239   0            3.77146280e+000    6.10774686e+001    5.73060058e+001 
    240   1           -1.97356269e+001    4.95805457e+001    6.93161726e+001 
    241   1           -8.17117009e+000    5.68345065e+001    6.50056766e+001 
    242   1           -2.39606121e+000    5.55878148e+001    5.79838760e+001 
    243   1           -6.51111376e+001    5.16883819e+001    1.16799520e+002 
    244   1           -5.61752479e+000    5.01509375e+001    5.57684623e+001 
    245   1           -1.91645530e+001    5.19697245e+001    7.11342775e+001 
    246   1           -3.50333127e+001    4.99338030e+001    8.49671157e+001 
    247   1           -1.35731068e+001    6.01658161e+001    7.37389228e+001 
    248   1           -1.27423606e+000    5.87243962e+001    5.99986323e+001 
    249   1           -2.43259217e+001    5.61472484e+001    8.04731701e+001 
    250   1           -1.39941286e+001    5.72199627e+001    7.12140914e+001 
    251   1           -1.89150859e+001    5.72906831e+001    7.62057689e+001 
    252   1           -1.25230259e+001    5.59706816e+001    6.84937076e+001 
    253   1           -2.51279817e+001    5.97825204e+001    8.49105020e+001 
    254   1           -2.01624604e+001    5.04054802e+001    7.05679406e+001 
    255   1           -1.70367839e+001    5.55992013e+001    7.26359851e+001 
    256   1           -1.68775865e+001    5.23893320e+001    6.92669185e+001 
    257   1           -5.20069577e+001    5.61148380e+001    1.08121796e+002 
    258   1           -2.52548001e+001    5.28962284e+001    7.81510285e+001 
    259   1           -4.47365705e+000    5.51923028e+001    5.96659598e+001 
    260   1           -2.48688232e+001    5.34560744e+001    7.83248977e+001 
    261   1           -6.75218378e+001    6.43801067e+001    1.31901945e+002 
    262   1           -3.90411953e+001    5.26917031e+001    9.17328984e+001 
    263   1           -1.89303977e+001    5.82267986e+001    7.71571964e+001 
    264   1           -2.15092914e+001    5.28427752e+001    7.43520666e+001 
    265   1           -2.91615676e+001    4.27211086e+001    7.18826761e+001 
    266   1           -3.66776118e+001    5.23560616e+001    8.90336734e+001 
    267   1           -2.30808774e+001    4.50528254e+001    6.81337028e+001 
    268   1           -2.38713379e+000    5.13899367e+001    5.37770705e+001 
    269   1           -2.46652238e+000    5.67887962e+001    5.92553186e+001 
    270   1           -2.37392662e+001    5.32885798e+001    7.70278461e+001 
    271   1           -9.99000806e+000    5.44770513e+001    6.44670593e+001 
    272   1           -1.80452804e+001    6.17894772e+001    7.98347575e+001 
    273   1           -2.48534564e+001    5.60775230e+001    8.09309794e+001 
    274   1           -4.55843770e+001    5.20057338e+001    9.75901108e+001 
    275   1           -1.54597115e+001    4.72952899e+001    6.27550014e+001 
    276   1           -1.76774759e+001    5.11784341e+001    6.88559100e+001 
    277   1           -6.08148389e+000    5.57081772e+001    6.17896610e+001 
    278   1           -8.37002210e+000    5.20284133e+001    6.03984354e+001 
    279   1           -1.66455182e+001    5.71041736e+001    7.37496918e+001 
    280   0            2.14087482e+000    6.05958148e+001    5.84549399e+001 
    281   1           -2.04287194e+001    5.66506179e+001    7.70793373e+001 
    282   1           -4.70778204e+001    5.17834161e+001    9.88612365e+001 
    283   0            1.65598174e+000    6.50368868e+001    6.33809051e+001 
    284   1           -2.82716844e+001    5.86371753e+001    8.69088597e+001 
    285   1           -1.04659933e+001    5.91594204e+001    6.96254137e+001 
    286   1           -2.98101000e+001    5.87344591e+001    8.85445591e+001 
    287   1           -3.60910231e+001    5.87167492e+001    9.48077723e+001 
    288   1           -6.66060477e+000    6.60837211e+001    7.27443259e+001 
    289   1           -2.58997152e+001    6.02018502e+001    8.61015654e+001 
    290   1           -1.23502494e+001    5.38690621e+001    6.62193114e+001 
    291   1           -4.47046727e+001    5.13607338e+001    9.60654065e+001 
    292   1           -2.27629523e+001    5.58614992e+001    7.86244515e+001 
    293   1           -5.01231110e+000    5.75362512e+001    6.25485623e+001 
    294   1           -1.23406494e+001    5.45263723e+001    6.68670217e+001 
    295   1           -2.54105204e+001    5.34971799e+001    7.89077003e+001 
    296   1           -5.61772893e+001    6.03494200e+001    1.16526709e+002 
    297   1           -1.95216584e+001    5.22213650e+001    7.17430234e+001 
    298   1           -4.96501273e+001    5.63838766e+001    1.06034004e+002 
    299   1           -2.74002700e+001    4.75082555e+001    7.49085256e+001 
    300   1           -2.37703028e+001    5.28959886e+001    7.66662914e+001 
    301   0            4.68530301e+000    5.70798678e+001    5.23945647e+001 
    302   1           -5.01990435e+001    5.68803801e+001    1.07079424e+002 
    303   0            3.25827631e+000    5.82175232e+001    5.49592469e+001 
    304   1           -4.75075309e+001    5.78920148e+001    1.05399546e+002 
    305   1           -2.47446617e+001    5.91349073e+001    8.38795690e+001 
    306   1           -5.09133655e+001    5.24498727e+001    1.03363238e+002 
    307   1           -2.83818570e+000    5.50710774e+001    5.79092631e+001 
    308   1           -5.53996739e+001    5.14091900e+001    1.06808864e+002 
    309   1           -2.11602465e+001    5.83433103e+001    7.95035568e+001 
    310   1           -2.09864926e+001    5.43806369e+001    7.53671294e+001 
    311   0            1.53388727e-001    5.95122797e+001    5.93588909e+001 
    312   1           -1.98643586e+001    4.78971846e+001    6.77615432e+001 
    313   1           -7.56076696e+000    5.24512297e+001    6.00119967e+001 
    314   1           -3.11075442e+001    5.35786570e+001    8.46862011e+001 
    315   1           -5.90917822e+000    5.24210863e+001    5.83302645e+001 
    316   0            8.11571919e-001    5.56269428e+001    5.48153709e+001 
    317   0            3.10153750e+000    6.91405979e+001    6.60390604e+001 
    318   1           -5.02774793e+001    5.08810042e+001    1.01158484e+002 
    319   1           -3.70993414e+001    4.62700256e+001    8.33693669e+001 
    320   1           -3.73989779e+001    4.79497992e+001    8.53487771e+001 
    321   1           -1.10057081e+001    5.17507876e+001    6.27564957e+001 
    322   0            6.53435950e+000    6.17104797e+001    5.51761202e+001 
    323   1           -1.05540337e+001    5.98390435e+001    7.03930772e+001 
    324   1           -4.05315138e+001    5.78823844e+001    9.84138982e+001 
    325   1           -2.80473367e+001    5.28835773e+001    8.09309139e+001 
    326   1           -5.95860293e-001    5.20513203e+001    5.26471806e+001 
    327   1           -2.15548296e+001    5.47436623e+001    7.62984918e+001 
    328   1           -3.20654020e+001    5.34004414e+001    8.54658434e+001 
    329   1           -2.35057193e+001    6.27195101e+001    8.62252294e+001 
    330   1           -4.52912987e+000    4.63526576e+001    5.08817874e+001 
    331   1           -3.39272355e+001    5.77845802e+001    9.17118157e+001 
    332   1           -1.50156729e+001    6.13372924e+001    7.63529653e+001 
    333   1           -9.95878926e+000    5.51214666e+001    6.50802559e+001 
    334   1           -3.11851471e+001    5.86255794e+001    8.98107265e+001 
    335   1           -3.95906973e+001    5.98920801e+001    9.94827774e+001 
    336   1           -2.93444186e+001    5.48878466e+001    8.42322652e+001 
    337   1           -4.46748390e+001    4.82537515e+001    9.29285905e+001 
    338   1           -1.70703956e+001    4.92450112e+001    6.63154068e+001 
    339   0            6.48288089e+000    4.88646847e+001    4.23818038e+001 
    340   1           -8.72488027e+000    5.49878783e+001    6.37127585e+001 
    341   1           -2.05634446e+001    5.90322572e+001    7.95957018e+001 
    342   1           -3.89252370e+001    5.22330047e+001    9.11582417e+001 
    343   0            4.58215528e-001    5.62728192e+001    5.58146036e+001 
    344   1           -5.28086558e+000    5.42052069e+001    5.94860725e+001 
    345   1           -2.39337044e+001    5.21198520e+001    7.60535565e+001 
    346   1           -4.45857234e+001    6.42665390e+001    1.08852262e+002 
    347   1           -6.71983584e+001    5.44924127e+001    1.21690771e+002 
    348   1           -3.91169177e+000    5.16288899e+001    5.55405817e+001 
    349   1           -3.11684132e+001    5.72854063e+001    8.84538196e+001 
    350   1           -1.19821087e+001    5.51722835e+001    6.71543922e+001 
    351   1           -4.08789510e+001    5.65466665e+001    9.74256175e+001 
    352   1           -6.29004310e+001    4.54787832e+001    1.08379214e+002 
    353   1           -3.38824024e+001    5.38584526e+001    8.77408550e+001 
    354   1           -1.43105205e+001    5.19272344e+001    6.62377548e+001 
    355   1           -2.21382886e+001    4.78722347e+001    7.00105232e+001 
    356   1           -5.63601711e+001    4.44523851e+001    1.00812556e+002 
    357   1           -1.14590231e+001    5.41643787e+001    6.56234018e+001 
    358   1           -3.79475828e+001    5.38513684e+001    9.17989512e+001 
    359   1           -3.51990595e+001    5.43113776e+001    8.95104370e+001 
    360   1           -5.90588166e+000    5.65654822e+001    6.24713639e+001 
    361   1           -2.76692523e+001    6.32018630e+001    9.08711153e+001 
    362   1           -2.96207218e+001    4.61606572e+001    7.57813790e+001 
    363   1           -2.95302073e+001    5.48095276e+001    8.43397350e+001 
    364   1           -1.87921930e+001    5.45707723e+001    7.33629653e+001 
    365   1           -4.21547983e+001    4.36356537e+001    8.57904520e+001 
    366   1           -2.03419798e+001    5.64541837e+001    7.67961635e+001 
    367   0            2.31915659e+000    5.62743519e+001    5.39551953e+001 
    368   1           -3.87032919e+001    4.78254242e+001    8.65287161e+001 
    369   1           -2.30786576e-001    5.42153788e+001    5.44461654e+001 
    370   1           -6.93471203e+000    5.79905906e+001    6.49253026e+001 
