 
 ________________________________________________________________________ 
                                                                          
                              D U R A C O N                               
                                                                          
         Durability of Concrete Structures in Marine Environment          
                                                                          
                       Release v2.2 - January 2004                        
          Department of Civil Engineering - University of Minho           
 ________________________________________________________________________ 
 
File name: ..\datafiles\j
Project name: New Project 01 - This is a test routine ( 20040109 )
 
 
 ##### Input Data ##### 
 ________________________________________________________________________ 
 
  Number of simulations: n = 5000 
  Initial seed: i = 123456789 
  Concrete cover: xc = N(55.000,5.000)
  Diffusion Coefficient: Dcoef = N(1.050,0.230)
  Critical Chloride Concenrtration: Ccr = N(0.400,0.040)
  Surface Chloride Concenrtration: Cs = N(2.500,0.250)
  Age exponent: n = N(0.600,0.050)
  Time: t = D(80.000,0.000)
  Time of testing: to = D(90.000) 
 
 ##### Output Data ##### 
 ________________________________________________________________________ 
 
  Time     Prob.       Std.            Beta            Prob. Failure
  (years)  Failure     Error           Index           (Beta Index) 
 
  80  0.0000  0.0000000e+000  6.5247  0.0000 
 
 
 ##### I, G, R & S #####
 ________________________________________________________________________ 
 
  Index   Indicator    Failure            Resistance         Load         
          Function (I) Function (G)       Variable (R)       Variable (S) 

    119   0            3.98273387e+001    5.66146818e+001    1.67873431e+001 
    120   0            3.05363840e+001    5.17058928e+001    2.11695087e+001 
    121   0            3.61552265e+001    5.17554797e+001    1.56002532e+001 
    122   0            2.73568893e+001    4.83968388e+001    2.10399496e+001 
    123   0            3.64405330e+001    5.52547393e+001    1.88142063e+001 
    124   0            4.61201622e+001    5.98237621e+001    1.37035999e+001 
    125   0            3.77885477e+001    5.30141931e+001    1.52256454e+001 
    126   0            3.54642228e+001    5.15699507e+001    1.61057279e+001 
    127   0            4.56549122e+001    5.98141855e+001    1.41592733e+001 
    128   0            3.35513569e+001    5.09317755e+001    1.73804186e+001 
    129   0            3.61628187e+001    6.03496133e+001    2.41867946e+001 
    130   0            3.76048224e+001    5.52345058e+001    1.76296833e+001 
    131   0            4.25077881e+001    6.91939581e+001    2.66861700e+001 
    132   0            3.91685594e+001    5.38886560e+001    1.47200966e+001 
    133   0            3.90318790e+001    5.47859334e+001    1.57540544e+001 
    134   0            3.53016606e+001    5.21401403e+001    1.68384797e+001 
    135   0            3.71509697e+001    5.66573200e+001    1.95063502e+001 
    136   0            3.60735369e+001    5.61902263e+001    2.01166894e+001 
    137   0            3.56506938e+001    5.09842450e+001    1.53335511e+001 
    138   0            4.48183773e+001    5.79682630e+001    1.31498857e+001 
    139   0            2.95040929e+001    4.60398335e+001    1.65357406e+001 
    140   0            4.03583765e+001    5.34468101e+001    1.30884336e+001 
    141   0            3.29382792e+001    5.77642394e+001    2.48259601e+001 
    142   0            4.28481993e+001    5.43038858e+001    1.14556866e+001 
    143   0            4.13656261e+001    5.92494156e+001    1.78837894e+001 
    144   0            3.83341533e+001    5.61264907e+001    1.77923375e+001 
    145   0            3.11360562e+001    5.28181974e+001    2.16821412e+001 
    146   0            3.12610257e+001    5.03769700e+001    1.91159443e+001 
    147   0            3.13657659e+001    5.24316014e+001    2.10658356e+001 
    148   0            3.75786571e+001    5.42897208e+001    1.67110637e+001 
    149   0            3.20164679e+001    5.32433988e+001    2.12269310e+001 
    150   0            3.66587699e+001    5.34279116e+001    1.67691417e+001 
    151   0            4.06869591e+001    5.98525156e+001    1.91655565e+001 
    152   0            3.68963826e+001    5.51658058e+001    1.82694232e+001 
    153   0            4.40702622e+001    6.02443177e+001    1.61740554e+001 
    154   0            2.73937145e+001    4.79468084e+001    2.05530939e+001 
    155   0            3.04861013e+001    4.83900326e+001    1.79039313e+001 
    156   0            3.32008974e+001    5.04073468e+001    1.72064494e+001 
    157   0            3.77103065e+001    5.81397476e+001    2.04294411e+001 
    158   0            4.23191172e+001    5.56919652e+001    1.33728479e+001 
    159   0            4.31521973e+001    5.70668257e+001    1.39146285e+001 
    160   0            3.99636256e+001    5.19668482e+001    1.20032226e+001 
    161   0            3.91425718e+001    5.77188919e+001    1.85763201e+001 
    162   0            3.30491599e+001    4.63855636e+001    1.33364037e+001 
    163   0            2.97270878e+001    4.53051220e+001    1.55780342e+001 
    164   0            4.06145171e+001    5.12994446e+001    1.06849274e+001 
    165   0            4.03711566e+001    5.39403164e+001    1.35691598e+001 
    166   0            3.71778541e+001    5.37439037e+001    1.65660496e+001 
    167   0            2.96115136e+001    4.95249241e+001    1.99134104e+001 
    168   0            3.79793204e+001    5.36975670e+001    1.57182466e+001 
    169   0            3.09091567e+001    4.82254410e+001    1.73162842e+001 
    170   0            4.31867548e+001    6.19648269e+001    1.87780721e+001 
    171   0            4.91483590e+001    6.48452205e+001    1.56968615e+001 
    172   0            3.91351591e+001    5.76213911e+001    1.84862321e+001 
    173   0            3.94232724e+001    5.63156853e+001    1.68924128e+001 
    174   0            3.75426671e+001    5.38174406e+001    1.62747735e+001 
    175   0            3.62529867e+001    5.39819485e+001    1.77289618e+001 
    176   0            3.25804162e+001    5.55829102e+001    2.30024940e+001 
    177   0            4.69062714e+001    6.02805719e+001    1.33743004e+001 
    178   0            3.88443612e+001    5.48596513e+001    1.60152901e+001 
    179   0            3.09673864e+001    5.15201532e+001    2.05527668e+001 
    180   0            4.26299439e+001    6.01446410e+001    1.75146970e+001 
    181   0            2.09874260e+001    4.50892512e+001    2.41018252e+001 
    182   0            3.55641605e+001    5.65416397e+001    2.09774792e+001 
    183   0            4.48761288e+001    6.03001645e+001    1.54240356e+001 
    184   0            4.35363516e+001    5.89328609e+001    1.53965092e+001 
    185   0            4.37832938e+001    5.60754703e+001    1.22921765e+001 
    186   0            3.52592210e+001    5.70982655e+001    2.18390445e+001 
    187   0            4.00251455e+001    6.09334363e+001    2.09082907e+001 
    188   0            3.99110084e+001    5.09308583e+001    1.10198499e+001 
    189   0            4.46111299e+001    6.05059239e+001    1.58947940e+001 
    190   0            3.20428592e+001    4.81256017e+001    1.60827425e+001 
    191   0            4.42728936e+001    6.05240106e+001    1.62511170e+001 
    192   0            4.06880337e+001    5.50437595e+001    1.43557258e+001 
    193   0            4.07415591e+001    5.80020839e+001    1.72605248e+001 
    194   0            3.12973619e+001    4.91709730e+001    1.78736111e+001 
    195   0            4.41180277e+001    5.90970063e+001    1.49789786e+001 
    196   0            4.29316416e+001    6.02987422e+001    1.73671006e+001 
    197   0            3.70988819e+001    5.25527293e+001    1.54538474e+001 
    198   0            3.06123262e+001    5.09450490e+001    2.03327228e+001 
    199   0            4.08236815e+001    5.85934040e+001    1.77697225e+001 
