 
 ________________________________________________________________________ 
                                                                          
                              D U R A C O N                               
                                                                          
         Durability of Concrete Structures in Marine Environment          
                                                                          
                        Release v1.0 - March 2004                         
          Department of Civil Engineering - University of Minho           
 ________________________________________________________________________ 
 
File name: simulation
Project name: Example Project - 3 ( 20040305 )
 
 
 ##### Input Data ##### 
 ________________________________________________________________________ 
 
  Number of simulations: n = 10000 
  Initial seed: i = 123456789 
  Concrete cover: xc = N(55.000,5.000)
  Diffusion Coefficient: Dcoef = LN(1.850,0.230)
  Critical Chloride Concenrtration: Ccr = N(0.080,0.015)
  Surface Chloride Concenrtration: Cs = N(0.856,0.117)
  Age exponent: n = N(0.370,0.050)
  Time: t = D(0.000,75.000)
  Time of testing: to = D(90.000) 
 
 ##### Output Data ##### 
 ________________________________________________________________________ 
 
  Time     Prob.       Std.            Beta            Prob. Failure
     40   1           -3.56609441e+001    5.01844579e+001    8.58454020e+001 
     41   1           -1.23677325e+001    5.87019724e+001    7.10697049e+001 
     42   0            3.71505571e+000    6.47207684e+001    6.10057126e+001 
     43   1           -2.49473475e+001    5.71412686e+001    8.20886161e+001 
     44   1           -3.53056908e+001    5.69112525e+001    9.22169434e+001 
     45   1           -2.58716715e+001    4.77770874e+001    7.36487588e+001 
     46   1           -2.11425251e+000    5.28675732e+001    5.49818257e+001 
     47   1           -2.35023754e+001    5.32561203e+001    7.67584958e+001 
     48   1           -5.36026153e+001    5.84380229e+001    1.12040638e+002 
     49   1           -1.75115738e+001    5.96513073e+001    7.71628811e+001 
     50   1           -1.09104853e+001    6.09843363e+001    7.18948216e+001 
     51   1           -2.74986906e+001    4.63714313e+001    7.38701219e+001 
     52   1           -1.09213047e+001    5.44896188e+001    6.54109235e+001 
     53   1           -3.10908044e+001    4.89109282e+001    8.00017326e+001 
     54   1           -3.51639992e+001    6.15416920e+001    9.67056912e+001 
     55   1           -1.36709248e+001    4.82862604e+001    6.19571852e+001 
     56   1           -1.59484605e+001    5.14368346e+001    6.73852951e+001 
     57   1           -4.65422354e+000    6.41641610e+001    6.88183846e+001 
     58   1           -2.59230405e+001    6.17138178e+001    8.76368582e+001 
     59   1           -2.42859831e+001    5.78084308e+001    8.20944138e+001 
     60   1           -3.27702068e+001    5.40450198e+001    8.68152267e+001 
     61   1           -1.63623612e+001    4.80276091e+001    6.43899703e+001 
     62   1           -6.22640938e+001    4.76695754e+001    1.09933669e+002 
     63   1           -4.46014167e+001    5.96937858e+001    1.04295203e+002 
     64   1           -3.99269842e+001    5.39514889e+001    9.38784731e+001 
     65   1           -3.33894441e+001    5.80461571e+001    9.14356013e+001 
     66   1           -2.11700453e+001    5.91890244e+001    8.03590696e+001 
     67   1           -6.13228339e+001    4.36298849e+001    1.04952719e+002 
     68   1           -3.05495400e+001    5.57889973e+001    8.63385373e+001 
     69   1           -1.98494621e+001    4.82922091e+001    6.81416711e+001 
     70   1           -2.38208984e+001    4.68859649e+001    7.07068633e+001 
     71   1           -1.11548475e+001    5.46242864e+001    6.57791338e+001 
     72   1           -1.25014628e+000    4.94243030e+001    5.06744493e+001 
     73   1           -1.03586896e+001    5.74711156e+001    6.78298052e+001 
     74   1           -2.08650827e+001    5.08851520e+001    7.17502347e+001 
     75   0            3.20631389e+000    5.86464279e+001    5.54401140e+001 
     76   1           -3.49007138e+001    5.32898352e+001    8.81905490e+001 
     77   0            1.44838913e+000    5.35477019e+001    5.20993128e+001 
     78   1           -2.63423775e+001    4.94050694e+001    7.57474469e+001 
     79   1           -3.16914971e+001    5.34216366e+001    8.51131337e+001 
     80   1           -1.03754933e+001    6.05511570e+001    7.09266503e+001 
     81   1           -1.99375659e+001    5.61006908e+001    7.60382567e+001 
     82   1           -4.23596938e+001    6.63017317e+001    1.08661426e+002 
     83   1           -1.50120944e+001    5.54902021e+001    7.05022965e+001 
     84   1           -1.51641730e+001    6.02005955e+001    7.53647685e+001 
     85   1           -3.96709437e+000    5.94328896e+001    6.33999839e+001 
     86   1           -4.62906551e+001    5.79806468e+001    1.04271302e+002 
     87   1           -3.14182902e+001    5.51334614e+001    8.65517516e+001 
     88   1           -1.92465160e+001    6.01213383e+001    7.93678543e+001 
     89   1           -3.87050227e+000    6.38892914e+001    6.77597936e+001 
     90   1           -1.48815131e+001    5.37335899e+001    6.86151030e+001 
     91   1           -2.93099685e+001    5.25917172e+001    8.19016856e+001 
     92   1           -3.43714782e+001    6.90870489e+001    1.03458527e+002 
     93   1           -3.21591089e+001    5.98717079e+001    9.20308168e+001 
     94   1           -1.95638774e+001    5.07523015e+001    7.03161789e+001 
     95   1           -2.31783120e+001    5.23770229e+001    7.55553349e+001 
     96   1           -2.09774640e+001    5.11904359e+001    7.21678998e+001 
     97   1           -2.80297530e+001    5.84689820e+001    8.64987351e+001 
     98   1           -3.28426292e+001    5.01595094e+001    8.30021386e+001 
     99   1           -2.40918665e+000    5.64782723e+001    5.88874589e+001 
    100   1           -3.99483502e+001    5.78956231e+001    9.78439733e+001 
    101   1           -2.90096402e+001    4.83375762e+001    7.73472164e+001 
    102   1           -2.81777606e+001    5.06015952e+001    7.87793558e+001 
    103   1           -1.56144692e+001    5.11114003e+001    6.67258694e+001 
    104   1           -3.77896256e+001    5.32028548e+001    9.09924804e+001 
    105   1           -1.37872499e+001    5.34268022e+001    6.72140521e+001 
    106   1           -1.06643306e+001    5.19630637e+001    6.26273943e+001 
    107   1           -3.69517875e+001    4.84426163e+001    8.53944038e+001 
    108   0            3.92874698e+000    5.40081820e+001    5.00794350e+001 
    109   1           -1.95006239e+001    5.74148245e+001    7.69154484e+001 
    110   1           -1.84892643e+001    5.22345391e+001    7.07238034e+001 
    111   1           -1.30671672e+001    5.07210039e+001    6.37881711e+001 
    112   0            3.89713757e+000    6.20008212e+001    5.81036836e+001 
    113   1           -2.57461345e+001    5.47147686e+001    8.04609031e+001 
    114   1           -6.94072033e+001    6.12575587e+001    1.30664762e+002 
    115   1           -5.11447787e+001    5.27317480e+001    1.03876527e+002 
    116   1           -5.08243355e+001    5.78715383e+001    1.08695874e+002 
    117   1           -5.23666275e+000    5.32961215e+001    5.85327842e+001 
    118   1           -3.22418205e+001    5.65458180e+001    8.87876385e+001 
    119   1           -2.21603130e+001    5.66146818e+001    7.87749948e+001 
    120   1           -4.67754709e+001    5.17058928e+001    9.84813636e+001 
    121   1           -1.89719144e+001    5.17554797e+001    7.07273942e+001 
    122   1           -4.92979327e+001    4.83968388e+001    9.76947715e+001 
    123   1           -3.46078829e+001    5.52547393e+001    8.98626223e+001 
    124   1           -4.24644696e+000    5.98237621e+001    6.40702091e+001 
    125   1           -2.09622437e+001    5.30141931e+001    7.39764369e+001 
    126   1           -2.55606233e+001    5.15699507e+001    7.71305740e+001 
    127   1           -8.35060120e+000    5.98141855e+001    6.81647867e+001 
    128   1           -3.17697727e+001    5.09317755e+001    8.27015482e+001 
    129   1           -5.20423191e+001    6.03496133e+001    1.12391932e+002 
    130   1           -2.54474786e+001    5.52345058e+001    8.06819844e+001 
    131   1           -5.80744181e+001    6.91939581e+001    1.27268376e+002 
    132   1           -1.39057004e+001    5.38886560e+001    6.77943563e+001 
    133   1           -2.28946673e+001    5.47859334e+001    7.76806007e+001 
    134   1           -2.61729515e+001    5.21401403e+001    7.83130918e+001 
    135   1           -3.78959903e+001    5.66573200e+001    9.45533103e+001 
    136   1           -4.23883894e+001    5.61902263e+001    9.85786157e+001 
    137   1           -2.05913433e+001    5.09842450e+001    7.15755883e+001 
    138   1           -9.56913072e+000    5.79682630e+001    6.75373937e+001 
    139   1           -2.91660255e+001    4.60398335e+001    7.52058590e+001 
    140   1           -8.12200559e+000    5.34468101e+001    6.15688157e+001 
    141   1           -6.28136048e+001    5.77642394e+001    1.20577844e+002 
    142   1           -4.08696353e+000    5.43038858e+001    5.83908494e+001 
    143   1           -2.35286706e+001    5.92494156e+001    8.27780862e+001 
    144   1           -2.68106858e+001    5.61264907e+001    8.29371765e+001 
    145   1           -5.78599797e+001    5.28181974e+001    1.10678177e+002 
    146   1           -3.70958062e+001    5.03769700e+001    8.74727761e+001 
    147   1           -4.77975820e+001    5.24316014e+001    1.00229183e+002 
    148   1           -2.74130628e+001    5.42897208e+001    8.17027837e+001 
    149   1           -4.58667923e+001    5.32433988e+001    9.91101911e+001 
    150   1           -2.51975787e+001    5.34279116e+001    7.86254903e+001 
    151   1           -3.10886152e+001    5.98525156e+001    9.09411308e+001 
    152   1           -2.92749248e+001    5.51658058e+001    8.44407306e+001 
    153   1           -1.33775233e+001    6.02443177e+001    7.36218410e+001 
    154   1           -5.24273218e+001    4.79468084e+001    1.00374130e+002 
    155   1           -3.26211564e+001    4.83900326e+001    8.10111890e+001 
    156   1           -3.00391720e+001    5.04073468e+001    8.04465188e+001 
    157   1           -3.92478555e+001    5.81397476e+001    9.73876031e+001 
    158   1           -4.65671301e+000    5.56919652e+001    6.03486782e+001 
    159   1           -8.17768035e+000    5.70668257e+001    6.52445061e+001 
    160   1           -3.67253303e+000    5.19668482e+001    5.56393812e+001 
    161   1           -3.51250961e+001    5.77188919e+001    9.28439880e+001 
    162   1           -1.52871643e+001    4.63855636e+001    6.16727278e+001 
    163   1           -2.52804500e+001    4.53051220e+001    7.05855719e+001 
    164   0            1.88113555e-001    5.12994446e+001    5.11113310e+001 
    165   1           -1.48926353e+001    5.39403164e+001    6.88329517e+001 
    166   1           -2.54646611e+001    5.37439037e+001    7.92085647e+001 
    167   1           -4.23217030e+001    4.95249241e+001    9.18466271e+001 
    168   1           -2.18727373e+001    5.36975670e+001    7.55703043e+001 
    169   1           -3.33623203e+001    4.82254410e+001    8.15877612e+001 
    170   1           -3.30414947e+001    6.19648269e+001    9.50063217e+001 
    171   1           -1.25756099e+001    6.48452205e+001    7.74208303e+001 
    172   1           -3.02758415e+001    5.76213911e+001    8.78972326e+001 
    173   1           -2.43491858e+001    5.63156853e+001    8.06648710e+001 
    174   1           -2.33838074e+001    5.38174406e+001    7.72012480e+001 
    175   1           -3.32254404e+001    5.39819485e+001    8.72073889e+001 
    176   1           -5.19923817e+001    5.55829102e+001    1.07575292e+002 
    177   1           -6.89825010e-001    6.02805719e+001    6.09703969e+001 
    178   1           -2.05298867e+001    5.48596513e+001    7.53895380e+001 
    179   1           -4.41933547e+001    5.15201532e+001    9.57135079e+001 
    180   1           -2.68418522e+001    6.01446410e+001    8.69864931e+001 
    181   1           -7.91117483e+001    4.50892512e+001    1.24201000e+002 
    182   1           -4.31199628e+001    5.65416397e+001    9.96616025e+001 
    183   1           -1.28002370e+001    6.03001645e+001    7.31004015e+001 
    184   1           -1.58392481e+001    5.89328609e+001    7.47721090e+001 
    185   1           -4.54312112e+000    5.60754703e+001    6.06185914e+001 
    186   1           -4.40982443e+001    5.70982655e+001    1.01196510e+002 
    187   1           -3.59592099e+001    6.09334363e+001    9.68926462e+001 
    188   1           -1.23456978e+000    5.09308583e+001    5.21654281e+001 
    189   1           -1.80499826e+001    6.05059239e+001    7.85559065e+001 
    190   1           -3.20365339e+001    4.81256017e+001    8.01621356e+001 
    191   1           -1.28202544e+001    6.05240106e+001    7.33442651e+001 
    192   1           -1.65029683e+001    5.50437595e+001    7.15467277e+001 
    193   1           -2.66521283e+001    5.80020839e+001    8.46542122e+001 
    194   1           -3.69884812e+001    4.91709730e+001    8.61594542e+001 
    195   1           -1.22534499e+001    5.90970063e+001    7.13504562e+001 
    196   1           -1.78055043e+001    6.02987422e+001    7.81042465e+001 
    197   1           -2.09097589e+001    5.25527293e+001    7.34624882e+001 
    198   1           -4.60529892e+001    5.09450490e+001    9.69980383e+001 
    199   1           -2.64793649e+001    5.85934040e+001    8.50727690e+001 
    200   1           -2.65633144e-001    5.82964538e+001    5.85620870e+001 
    201   0            1.65379435e+000    5.96435079e+001    5.79897135e+001 
    202   0            8.68842873e+000    6.09850322e+001    5.22966035e+001 
    203   1           -1.44517565e+001    6.17645263e+001    7.62162829e+001 
    204   1           -2.85977158e+001    5.49449766e+001    8.35426924e+001 
    205   1           -3.06656737e+001    4.60955478e+001    7.67612215e+001 
    206   1           -1.86981719e+001    6.27920685e+001    8.14902404e+001 
    207   1           -2.46624779e+001    4.75169190e+001    7.21793968e+001 
    208   0            2.94971941e-001    5.40961736e+001    5.38012017e+001 
    209   1           -1.81670966e+001    4.35499611e+001    6.17170578e+001 
    210   1           -1.94400466e+001    5.59985770e+001    7.54386236e+001 
    211   1           -1.48182073e+001    6.72753987e+001    8.20936060e+001 
    212   1           -5.49849245e+000    5.99540881e+001    6.54525805e+001 
    213   1           -4.72228059e+000    5.28072816e+001    5.75295621e+001 
    214   1           -9.64548712e+000    5.49647690e+001    6.46102561e+001 
    215   1           -3.35306048e+001    5.39242654e+001    8.74548702e+001 
    216   1           -2.51599641e+001    5.45465010e+001    7.97064651e+001 
    217   1           -2.11722076e+001    4.90447934e+001    7.02170010e+001 
    218   1           -2.67932346e+001    5.63095974e+001    8.31028320e+001 
    219   1           -5.51272510e+001    4.37727669e+001    9.89000179e+001 
    220   1           -3.72024840e+001    5.36188795e+001    9.08213634e+001 
    221   1           -2.12405355e+001    6.09206483e+001    8.21611839e+001 
    222   1           -3.15439037e+001    4.69785627e+001    7.85224664e+001 
    223   1           -2.02644538e+001    5.07050210e+001    7.09694748e+001 
    224   1           -4.39235856e+001    4.93874791e+001    9.33110646e+001 
    225   1           -2.67515464e+001    5.79625271e+001    8.47140735e+001 
    226   1           -3.82484964e+001    4.94844648e+001    8.77329612e+001 
    227   1           -2.77827470e+001    5.36017234e+001    8.13844704e+001 
    228   1           -3.61762447e+001    5.05263583e+001    8.67026030e+001 
    229   1           -2.64076677e+001    5.56501941e+001    8.20578618e+001 
    230   1           -6.18858055e+000    5.72642442e+001    6.34528247e+001 
    231   1           -6.18757596e+000    6.40090988e+001    7.01966748e+001 
    232   1           -1.84568345e+001    5.88602276e+001    7.73170621e+001 
    233   1           -2.48039700e+001    4.66798713e+001    7.14838413e+001 
    234   1           -1.69520562e+001    5.36626689e+001    7.06147251e+001 
    235   0            2.02626100e+001    5.84485250e+001    3.81859150e+001 
    236   1           -1.80974177e+001    5.30829402e+001    7.11803579e+001 
    237   1           -2.60299394e+001    5.36382559e+001    7.96681954e+001 
    238   1           -2.98045766e+001    5.61949154e+001    8.59994920e+001 
    239   0            4.43704403e-001    6.10774686e+001    6.06337642e+001 
    240   1           -2.23611427e+001    4.95805457e+001    7.19416885e+001 
    241   1           -9.73443143e+000    5.68345065e+001    6.65689379e+001 
    242   1           -8.09278844e+000    5.55878148e+001    6.36806033e+001 
    243   1           -6.42521968e+001    5.16883819e+001    1.15940579e+002 
    244   1           -9.69170187e+000    5.01509375e+001    5.98426394e+001 
    245   1           -2.28496318e+001    5.19697245e+001    7.48193562e+001 
    246   1           -3.22947556e+001    4.99338030e+001    8.22285585e+001 
    247   1           -1.36426285e+001    6.01658161e+001    7.38084446e+001 
    248   1           -2.13505881e+000    5.87243962e+001    6.08594550e+001 
    249   1           -2.62847043e+001    5.61472484e+001    8.24319527e+001 
    250   1           -1.59211281e+001    5.72199627e+001    7.31410909e+001 
    251   1           -1.90245936e+001    5.72906831e+001    7.63152766e+001 
    252   1           -1.24493545e+001    5.59706816e+001    6.84200361e+001 
    253   1           -2.75414332e+001    5.97825204e+001    8.73239536e+001 
    254   1           -2.40991159e+001    5.04054802e+001    7.45045961e+001 
    255   1           -1.88340523e+001    5.55992013e+001    7.44332535e+001 
    256   1           -1.93053227e+001    5.23893320e+001    7.16946548e+001 
    257   1           -4.42774283e+001    5.61148380e+001    1.00392266e+002 
    258   1           -2.53675329e+001    5.28962284e+001    7.82637613e+001 
    259   1           -7.53534277e+000    5.51923028e+001    6.27276455e+001 
    260   1           -2.67875406e+001    5.34560744e+001    8.02436150e+001 
    261   1           -5.74728677e+001    6.43801067e+001    1.21852974e+002 
    262   1           -3.94612990e+001    5.26917031e+001    9.21530021e+001 
    263   1           -1.80129123e+001    5.82267986e+001    7.62397109e+001 
    264   1           -2.59161686e+001    5.28427752e+001    7.87589438e+001 
    265   1           -2.88129529e+001    4.27211086e+001    7.15340614e+001 
    266   1           -3.72995981e+001    5.23560616e+001    8.96556597e+001 
    267   1           -2.24992472e+001    4.50528254e+001    6.75520726e+001 
    268   1           -5.35140740e+000    5.13899367e+001    5.67413441e+001 
    269   1           -4.98597458e+000    5.67887962e+001    6.17747708e+001 
    270   1           -2.62401506e+001    5.32885798e+001    7.95287304e+001 
    271   1           -1.29053702e+001    5.44770513e+001    6.73824215e+001 
    272   1           -1.85086350e+001    6.17894772e+001    8.02981122e+001 
    273   1           -2.50726707e+001    5.60775230e+001    8.11501937e+001 
    274   1           -4.46477534e+001    5.20057338e+001    9.66534872e+001 
    275   1           -1.84824785e+001    4.72952899e+001    6.57777684e+001 
    276   1           -2.11271929e+001    5.11784341e+001    7.23056270e+001 
    277   1           -6.47818592e+000    5.57081772e+001    6.21863631e+001 
    278   1           -1.16048129e+001    5.20284133e+001    6.36332262e+001 
    279   1           -1.64634423e+001    5.71041736e+001    7.35676159e+001 
    280   1           -6.38136944e-001    6.05958148e+001    6.12339517e+001 
    281   1           -2.28622886e+001    5.66506179e+001    7.95129064e+001 
    282   1           -5.00646916e+001    5.17834161e+001    1.01848108e+002 
    283   1           -1.89802633e+000    6.50368868e+001    6.69349132e+001 
    284   1           -3.12272642e+001    5.86371753e+001    8.98644395e+001 
    285   1           -1.27873737e+001    5.91594204e+001    7.19467941e+001 
    286   1           -2.91029919e+001    5.87344591e+001    8.78374510e+001 
    287   1           -3.41541686e+001    5.87167492e+001    9.28709178e+001 
    288   1           -9.56190383e+000    6.60837211e+001    7.56456250e+001 
    289   1           -2.51298694e+001    6.02018502e+001    8.53317196e+001 
    290   1           -1.65369035e+001    5.38690621e+001    7.04059655e+001 
    291   1           -4.84837594e+001    5.13607338e+001    9.98444933e+001 
    292   1           -2.18304364e+001    5.58614992e+001    7.76919356e+001 
    293   1           -7.56444935e+000    5.75362512e+001    6.51007005e+001 
    294   1           -1.45181821e+001    5.45263723e+001    6.90445544e+001 
    295   1           -2.46605629e+001    5.34971799e+001    7.81577428e+001 
    296   1           -5.53931949e+001    6.03494200e+001    1.15742615e+002 
    297   1           -2.00150333e+001    5.22213650e+001    7.22363983e+001 
    298   1           -4.89605957e+001    5.63838766e+001    1.05344472e+002 
    299   1           -2.87118285e+001    4.75082555e+001    7.62200840e+001 
    300   1           -2.35717205e+001    5.28959886e+001    7.64677091e+001 
    301   0            8.32645467e-001    5.70798678e+001    5.62472223e+001 
    302   1           -4.89363984e+001    5.68803801e+001    1.05816778e+002 
    303   0            2.03180894e+000    5.82175232e+001    5.61857142e+001 
    304   1           -4.58577415e+001    5.78920148e+001    1.03749756e+002 
    305   1           -2.38901895e+001    5.91349073e+001    8.30250968e+001 
    306   1           -4.78616866e+001    5.24498727e+001    1.00311559e+002 
    307   1           -7.40381695e+000    5.50710774e+001    6.24748943e+001 
    308   1           -5.51815789e+001    5.14091900e+001    1.06590769e+002 
    309   1           -1.98698551e+001    5.83433103e+001    7.82131654e+001 
    310   1           -2.08316342e+001    5.43806369e+001    7.52122711e+001 
    311   1           -3.02238287e+000    5.95122797e+001    6.25346625e+001 
    312   1           -2.27023227e+001    4.78971846e+001    7.05995073e+001 
    313   1           -8.29198141e+000    5.24512297e+001    6.07432111e+001 
    314   1           -3.15690264e+001    5.35786570e+001    8.51476834e+001 
    315   1           -8.78932502e+000    5.24210863e+001    6.12104113e+001 
    316   1           -1.09094451e+000    5.56269428e+001    5.67178873e+001 
    317   0            7.12431368e-002    6.91405979e+001    6.90693548e+001 
    318   1           -4.66302344e+001    5.08810042e+001    9.75112386e+001 
    319   1           -3.56719839e+001    4.62700256e+001    8.19420095e+001 
    320   1           -3.67210152e+001    4.79497992e+001    8.46708144e+001 
    321   1           -1.39552116e+001    5.17507876e+001    6.57059992e+001 
    322   0            5.38317065e+000    6.17104797e+001    5.63273090e+001 
    323   1           -1.33218149e+001    5.98390435e+001    7.31608584e+001 
    324   1           -4.13689594e+001    5.78823844e+001    9.92513438e+001 
    325   1           -3.06093309e+001    5.28835773e+001    8.34929082e+001 
    326   1           -3.80606449e+000    5.20513203e+001    5.58573848e+001 
    327   1           -2.28623328e+001    5.47436623e+001    7.76059950e+001 
    328   1           -3.40577093e+001    5.34004414e+001    8.74581507e+001 
    329   1           -2.33780664e+001    6.27195101e+001    8.60975766e+001 
    330   1           -9.15990597e+000    4.63526576e+001    5.55125635e+001 
    331   1           -3.22939369e+001    5.77845802e+001    9.00785171e+001 
    332   1           -1.53093120e+001    6.13372924e+001    7.66466044e+001 
    333   1           -1.25830671e+001    5.51214666e+001    6.77045337e+001 
    334   1           -3.37435488e+001    5.86255794e+001    9.23691282e+001 
    335   1           -4.04777163e+001    5.98920801e+001    1.00369796e+002 
    336   1           -2.94973114e+001    5.48878466e+001    8.43851579e+001 
    337   1           -4.51296612e+001    4.82537515e+001    9.33834126e+001 
    338   1           -1.96737140e+001    4.92450112e+001    6.89187252e+001 
    339   0            2.57686158e+000    4.88646847e+001    4.62878231e+001 
    340   1           -1.33891296e+001    5.49878783e+001    6.83770079e+001 
    341   1           -2.32447487e+001    5.90322572e+001    8.22770059e+001 
    342   1           -4.03120503e+001    5.22330047e+001    9.25450550e+001 
    343   1           -2.39293197e+000    5.62728192e+001    5.86657511e+001 
    344   1           -7.97357692e+000    5.42052069e+001    6.21787838e+001 
    345   1           -2.60181485e+001    5.21198520e+001    7.81380006e+001 
    346   1           -4.27534285e+001    6.42665390e+001    1.07019968e+002 
    347   1           -6.45336817e+001    5.44924127e+001    1.19026094e+002 
    348   1           -6.64544057e+000    5.16288899e+001    5.82743305e+001 
    349   1           -3.19503068e+001    5.72854063e+001    8.92357131e+001 
    350   1           -1.48041228e+001    5.51722835e+001    6.99764063e+001 
    351   1           -4.34314690e+001    5.65466665e+001    9.99781356e+001 
    352   1           -6.17124015e+001    4.54787832e+001    1.07191185e+002 
    353   1           -3.36238439e+001    5.38584526e+001    8.74822965e+001 
    354   1           -1.51427958e+001    5.19272344e+001    6.70700301e+001 
    355   1           -2.44232194e+001    4.78722347e+001    7.22954541e+001 
    356   1           -5.45020876e+001    4.44523851e+001    9.89544727e+001 
    357   1           -1.31778070e+001    5.41643787e+001    6.73421857e+001 
    358   1           -3.93088967e+001    5.38513684e+001    9.31602651e+001 
    359   1           -3.84573520e+001    5.43113776e+001    9.27687296e+001 
    360   1           -6.60969022e+000    5.65654822e+001    6.31751724e+001 
    361   1           -2.96036147e+001    6.32018630e+001    9.28054777e+001 
    362   1           -3.11667567e+001    4.61606572e+001    7.73274139e+001 
    363   1           -2.89668693e+001    5.48095276e+001    8.37763969e+001 
    364   1           -2.02126020e+001    5.45707723e+001    7.47833743e+001 
    365   1           -4.18195890e+001    4.36356537e+001    8.54552427e+001 
    366   1           -2.23708583e+001    5.64541837e+001    7.88250420e+001 
    367   1           -1.82795690e-001    5.62743519e+001    5.64571476e+001 
    368   1           -3.91691309e+001    4.78254242e+001    8.69945551e+001 
    369   1           -4.53106884e+000    5.42153788e+001    5.87464477e+001 
    370   1           -7.69920560e+000    5.79905906e+001    6.56897962e+001 
    371   1           -2.29567014e+001    5.18196856e+001    7.47763870e+001 
    372   1           -4.86404491e+001    4.97260850e+001    9.83665341e+001 
    373   1           -1.06396730e+001    6.21907930e+001    7.28304660e+001 
    374   1           -1.32562734e+001    5.24270582e+001    6.56833317e+001 
