 70 
 1 0.000000 0.000000 6.010526 0.000000 
 7 1.920000 0.001372 2.175509 1.479601 
 14 19.940000 0.003995 0.814788 20.759674 
 21 43.120000 0.004952 0.109845 45.626597 
 28 61.210000 0.004873 -0.338826 63.262973 
 35 73.250000 0.004427 -0.655651 74.397575 
 42 81.500000 0.003883 -0.894111 81.436883 
 49 87.000000 0.003363 -1.081559 86.027574 
 56 90.420000 0.002943 -1.233638 89.133101 
 63 92.680000 0.002605 -1.360025 91.308905 
 70 94.480000 0.002284 -1.467072 92.882178 

